transaction_id,date,customer_id,product_id,qty,unit_price_idr,revenue_idr,channel
T00460,2024-01-12,C013,P17,2,12000,24000,Takeaway
T00461,2024-01-12,C008,P16,1,9000,9000,GrabFood
T00462,2024-01-12,C005,P11,1,12000,12000,GrabFood
T00463,2024-01-12,C010,P15,2,8000,16000,Takeaway
T00464,2024-01-12,C014,P14,1,18000,18000,Takeaway
T00465,2024-01-12,C018,P16,1,9000,9000,Dine-In
T00466,2024-01-12,C014,P15,4,8000,32000,Takeaway
T00467,2024-01-12,C008,P11,3,12000,36000,GoFood
T00468,2024-01-12,C009,P12,3,45000,135000,Takeaway
T00469,2024-01-12,C009,P17,1,12000,12000,Takeaway
T00470,2024-01-12,C008,P17,3,12000,36000,GrabFood
T00471,2024-01-12,C004,P17,2,12000,24000,Dine-In
T00472,2024-01-12,C020,P10,5,15000,75000,Takeaway
T00473,2024-01-12,C020,P15,2,8000,16000,Dine-In
T00474,2024-01-12,C016,P15,2,8000,16000,Takeaway
T00475,2024-01-12,C016,P16,6,9000,54000,ShopeeFood
T00476,2024-01-12,C013,P13,1,50000,50000,Takeaway
T00477,2024-01-12,C018,P13,2,50000,100000,Dine-In
T00478,2024-01-12,C010,P17,5,12000,60000,GrabFood
T00479,2024-01-12,,P11,4,12000,48000,Takeaway
T00480,2024-01-12,C009,P17,1,12000,12000,GoFood
T00481,2024-01-12,C020,P16,3,9000,27000,GoFood
T00482,2024-01-12,,P16,2,9000,18000,GrabFood
T00483,2024-01-12,,P16,2,9000,18000,Takeaway
T00484,2024-01-12,C012,P11,1,12000,12000,Dine-In
T00485,2024-01-13,C014,P16,6,9000,54000,Dine-In
T00486,2024-01-13,C017,P11,1,12000,12000,GoFood
T00487,2024-01-13,C019,P13,2,50000,100000,GoFood
T00488,2024-01-13,C004,P12,1,45000,45000,Takeaway
T00489,2024-01-13,,P11,1,12000,12000,Dine-In
T00490,2024-01-13,,P14,1,18000,18000,GoFood
T00491,2024-01-13,C015,P15,2,8000,16000,Takeaway
T00492,2024-01-13,,P14,1,18000,18000,Dine-In
T00493,2024-01-13,C006,P15,2,8000,16000,ShopeeFood
T00494,2024-01-13,C011,P13,6,50000,300000,ShopeeFood
T00495,2024-01-13,C006,P13,3,50000,150000,GoFood
T00496,2024-01-13,,P16,2,9000,18000,GrabFood
T00497,2024-01-13,C007,P17,2,12000,24000,Dine-In
T00498,2024-01-13,,P11,2,12000,24000,GoFood
T00499,2024-01-13,C009,P15,1,8000,8000,GoFood
T00500,2024-01-13,C020,P17,2,12000,24000,Takeaway
T00501,2024-01-13,C015,P16,2,9000,18000,GoFood
T00502,2024-01-13,C005,P14,5,18000,90000,Takeaway
T00503,2024-01-13,C005,P13,1,50000,50000,GoFood
T00504,2024-01-13,C014,P16,2,9000,18000,Dine-In
T00505,2024-01-13,C005,P12,2,45000,90000,Dine-In
T00506,2024-01-13,,P17,2,12000,24000,ShopeeFood
T00507,2024-01-13,,P17,1,12000,12000,ShopeeFood
T00508,2024-01-13,C015,P17,2,12000,24000,GoFood
T00509,2024-01-13,,P11,2,12000,24000,Dine-In
T00510,2024-01-13,C006,P10,1,15000,15000,GrabFood
T00511,2024-01-13,C004,P17,2,12000,24000,Takeaway
T00512,2024-01-13,,P15,2,8000,16000,GrabFood
T00513,2024-01-13,,P17,2,12000,24000,Dine-In
T00514,2024-01-13,,P13,1,50000,50000,Takeaway
T00515,2024-01-13,C004,P15,4,8000,32000,GrabFood
T00516,2024-01-13,,P13,1,50000,50000,GoFood
T00517,2024-01-13,C007,P16,1,9000,9000,GrabFood
T00518,2024-01-13,C020,P10,2,15000,30000,GoFood
T00519,2024-01-13,C019,P15,6,8000,48000,Takeaway
T00520,2024-01-13,,P11,1,12000,12000,Takeaway
T00521,2024-01-13,,P10,6,15000,90000,Dine-In
T00522,2024-01-13,,P12,1,45000,45000,GrabFood
T00523,2024-01-13,C009,P16,2,9000,18000,GoFood
T00524,2024-01-13,C003,P16,2,9000,18000,Takeaway
T00525,2024-01-13,,P14,3,18000,54000,GoFood
T00526,2024-01-13,C003,P17,1,12000,12000,GrabFood
T00527,2024-01-13,C003,P17,2,12000,24000,GrabFood
T00528,2024-01-13,C007,P16,1,9000,9000,GoFood
T00529,2024-01-13,C019,P15,4,8000,32000,Dine-In
T00530,2024-01-13,,P17,3,12000,36000,GrabFood
T00531,2024-01-13,,P10,1,15000,15000,GoFood
T00532,2024-01-13,C015,P11,5,12000,60000,Dine-In
T00533,2024-01-13,C005,P16,1,9000,9000,GrabFood
T00534,2024-01-13,,P14,1,18000,18000,Takeaway
T00535,2024-01-13,C006,P15,1,8000,8000,Dine-In
T00536,2024-01-13,,P14,3,18000,54000,Takeaway
T00537,2024-01-14,C005,P11,1,12000,12000,GoFood
T00538,2024-01-14,C004,P17,1,12000,12000,ShopeeFood
T00539,2024-01-14,C008,P16,3,9000,27000,Takeaway
T00540,2024-01-14,C010,P11,1,12000,12000,Dine-In
T00541,2024-01-14,C003,P12,2,45000,90000,GoFood
T00542,2024-01-14,C012,P10,2,15000,30000,GrabFood
T00543,2024-01-14,C015,P12,5,45000,225000,GrabFood
T00544,2024-01-14,C004,P11,4,12000,48000,GoFood
T00545,2024-01-14,C005,P16,2,9000,18000,Dine-In
T00546,2024-01-14,C020,P11,1,12000,12000,Takeaway
T00547,2024-01-14,C010,P10,4,15000,60000,Dine-In
T00548,2024-01-14,C002,P13,3,50000,150000,GrabFood
T00549,2024-01-14,C016,P13,2,50000,100000,GoFood
T00550,2024-01-14,,P11,2,12000,24000,ShopeeFood
T00551,2024-01-14,,P15,1,8000,8000,GoFood
T00552,2024-01-14,C016,P15,2,8000,16000,ShopeeFood
T00553,2024-01-14,C009,P11,1,12000,12000,Dine-In
T00554,2024-01-14,C010,P10,5,15000,75000,GoFood
T00555,2024-01-14,C018,P16,2,9000,18000,GoFood
T00556,2024-01-14,C017,P12,1,45000,45000,ShopeeFood
T00557,2024-01-14,C003,P12,2,45000,90000,Takeaway
T00558,2024-01-14,,P16,3,9000,27000,Dine-In
T00559,2024-01-14,C020,P11,5,12000,60000,GoFood
T00560,2024-01-14,C006,P14,3,18000,54000,Dine-In
T00561,2024-01-14,C012,P12,3,45000,135000,GoFood
T00562,2024-01-14,C009,P14,1,18000,18000,GrabFood
T00563,2024-01-14,C014,P11,3,12000,36000,Takeaway
T00564,2024-01-14,,P11,1,12000,12000,GoFood
T00565,2024-01-14,C016,P17,2,12000,24000,GrabFood
T00566,2024-01-14,C004,P12,2,45000,90000,GrabFood
T00567,2024-01-14,C002,P11,1,12000,12000,GrabFood
T00568,2024-01-14,C013,P10,1,15000,15000,ShopeeFood
T00569,2024-01-14,,P12,5,45000,225000,GoFood
T00570,2024-01-14,C011,P16,5,9000,45000,Dine-In
T00571,2024-01-14,C002,P15,1,8000,8000,Dine-In
T00572,2024-01-14,C015,P10,5,15000,75000,GrabFood
T00573,2024-01-14,C001,P14,1,18000,18000,Takeaway
T00574,2024-01-14,C020,P14,2,18000,36000,Dine-In
T00575,2024-01-14,C007,P15,2,8000,16000,GrabFood
T00576,2024-01-14,,P13,1,50000,50000,Dine-In
T00577,2024-01-14,C001,P15,2,8000,16000,ShopeeFood
T00578,2024-01-14,C010,P10,3,15000,45000,Dine-In
T00579,2024-01-14,,P13,2,50000,100000,ShopeeFood
T00580,2024-01-14,C008,P12,3,45000,135000,GrabFood
T00581,2024-01-14,C003,P16,3,9000,27000,GoFood
T00582,2024-01-14,C019,P12,2,45000,90000,GoFood
T00583,2024-01-14,C010,P16,3,9000,27000,Takeaway
T00584,2024-01-14,C011,P15,5,8000,40000,Takeaway
T00585,2024-01-14,C019,P11,5,12000,60000,Dine-In
T00586,2024-01-14,C014,P11,1,12000,12000,Dine-In
T00587,2024-01-14,C010,P15,6,8000,48000,GoFood
T00588,2024-01-14,,P11,1,12000,12000,Takeaway
T00589,2024-01-14,,P10,1,15000,15000,Dine-In
T00590,2024-01-14,C002,P13,6,50000,300000,GoFood
T00591,2024-01-14,C013,P14,4,18000,72000,GrabFood
T00592,2024-01-15,C005,P13,1,50000,50000,Dine-In
T00593,2024-01-15,,P10,4,15000,60000,Dine-In
T00594,2024-01-15,C003,P16,2,9000,18000,GoFood
T00595,2024-01-15,C003,P14,5,18000,90000,Dine-In
T00596,2024-01-15,C011,P17,4,12000,48000,ShopeeFood
T00597,2024-01-15,C013,P10,1,15000,15000,GoFood
T00598,2024-01-15,C007,P16,3,9000,27000,ShopeeFood
T00599,2024-01-15,,P14,1,18000,18000,Dine-In
T00600,2024-01-15,C018,P13,2,50000,100000,GoFood
T00601,2024-01-15,C007,P11,1,12000,12000,GoFood
T00602,2024-01-15,,P13,2,50000,100000,GrabFood
T00603,2024-01-15,C018,P16,3,9000,27000,GrabFood
T00604,2024-01-15,C013,P15,5,8000,40000,Takeaway
T00605,2024-01-15,C009,P10,1,15000,15000,Dine-In
T00606,2024-01-15,,P17,2,12000,24000,ShopeeFood
T00607,2024-01-15,C009,P12,1,45000,45000,GoFood
T00608,2024-01-15,,P10,3,15000,45000,GoFood
T00609,2024-01-15,,P16,2,9000,18000,GrabFood
T00610,2024-01-15,C012,P12,1,45000,45000,ShopeeFood
T00611,2024-01-15,C019,P10,3,15000,45000,GoFood
T00612,2024-01-15,,P13,4,50000,200000,ShopeeFood
T00613,2024-01-15,C002,P14,1,18000,18000,Dine-In
T00614,2024-01-15,C011,P13,10,50000,500000,Dine-In
T00615,2024-01-15,C011,P12,3,45000,135000,Dine-In
T00616,2024-01-15,,P12,3,45000,135000,GrabFood
T00617,2024-01-15,,P11,2,12000,24000,Takeaway
T00618,2024-01-15,C006,P11,1,12000,12000,GrabFood
T00619,2024-01-15,,P16,3,9000,27000,GoFood
T00620,2024-01-15,C020,P12,3,45000,135000,GrabFood
T00621,2024-01-15,,P13,3,50000,150000,Takeaway
T00622,2024-01-15,,P14,1,18000,18000,ShopeeFood
T00623,2024-01-15,,P16,4,9000,36000,GoFood
T00624,2024-01-15,,P12,2,45000,90000,ShopeeFood
T00625,2024-01-15,C016,P13,2,50000,100000,Dine-In
T00626,2024-01-15,,P11,1,12000,12000,Dine-In
T00627,2024-01-15,C011,P11,5,12000,60000,Takeaway
T00628,2024-01-15,C004,P13,3,50000,150000,GrabFood
T00629,2024-01-15,,P10,2,15000,30000,ShopeeFood
T00630,2024-01-15,C018,P16,2,9000,18000,Takeaway
T00631,2024-01-16,C002,P13,1,50000,50000,Takeaway
T00632,2024-01-16,C011,P15,4,8000,32000,Takeaway
T00633,2024-01-16,,P11,2,12000,24000,Dine-In
T00634,2024-01-16,C006,P17,3,12000,36000,GoFood
T00635,2024-01-16,C007,P16,1,9000,9000,ShopeeFood
T00636,2024-01-16,,P16,3,9000,27000,GrabFood
T00637,2024-01-16,C004,P14,3,18000,54000,Dine-In
T00638,2024-01-16,C014,P17,1,12000,12000,Dine-In
T00639,2024-01-16,C006,P17,1,12000,12000,GoFood
T00640,2024-01-16,C013,P11,2,12000,24000,GoFood
T00641,2024-01-16,C006,P14,1,18000,18000,Takeaway
T00642,2024-01-16,C009,P16,2,9000,18000,Takeaway
T00643,2024-01-16,C002,P14,1,18000,18000,Dine-In
T00644,2024-01-16,C018,P11,1,12000,12000,Takeaway
T00645,2024-01-16,,P13,2,50000,100000,GrabFood
T00646,2024-01-16,C016,P16,6,9000,54000,GoFood
T00647,2024-01-16,C002,P13,2,50000,100000,GoFood
T00648,2024-01-16,,P12,1,45000,45000,Dine-In
T00649,2024-01-16,,P12,6,45000,270000,Dine-In
T00650,2024-01-16,C007,P16,1,9000,9000,ShopeeFood
T00651,2024-01-16,C003,P12,4,45000,180000,Dine-In
T00652,2024-01-16,,P16,2,9000,18000,GoFood
T00653,2024-01-16,C017,P10,3,15000,45000,GrabFood
T00654,2024-01-16,C019,P11,2,12000,24000,GoFood
T00655,2024-01-16,C004,P11,5,12000,60000,GrabFood
T00656,2024-01-16,C016,P15,4,8000,32000,GoFood
T00657,2024-01-16,C005,P17,1,12000,12000,GoFood
T00658,2024-01-16,,P16,1,9000,9000,Takeaway
T00659,2024-01-16,C009,P13,1,50000,50000,GrabFood
T00660,2024-01-16,,P10,1,15000,15000,Takeaway
T00661,2024-01-16,C008,P17,4,12000,48000,Dine-In
T00662,2024-01-16,C014,P17,3,12000,36000,GoFood
T00663,2024-01-16,C014,P11,1,12000,12000,GrabFood
T00664,2024-01-16,C006,P15,4,8000,32000,Dine-In
T00665,2024-01-16,,P16,1,9000,9000,GrabFood
T00666,2024-01-16,,P10,1,15000,15000,Dine-In
T00667,2024-01-16,C012,P10,1,15000,15000,GrabFood
T00668,2024-01-16,C013,P14,2,18000,36000,GoFood
T00669,2024-01-17,C015,P10,1,15000,15000,Dine-In
T00670,2024-01-17,C006,P17,2,12000,24000,GrabFood
T00671,2024-01-17,C010,P14,3,18000,54000,Dine-In
T00672,2024-01-17,C007,P10,1,15000,15000,GrabFood
T00673,2024-01-17,C014,P13,3,50000,150000,GoFood
T00674,2024-01-17,C006,P10,2,15000,30000,GoFood
T00675,2024-01-17,C010,P10,1,15000,15000,GrabFood
T00676,2024-01-17,C012,P14,2,18000,36000,GoFood
T00677,2024-01-17,C020,P13,2,50000,100000,Takeaway
T00678,2024-01-17,,P11,1,12000,12000,ShopeeFood
T00679,2024-01-17,C010,P15,2,8000,16000,Takeaway
T00680,2024-01-17,C009,P11,2,12000,24000,GoFood
T00681,2024-01-17,,P14,1,18000,18000,GrabFood
T00682,2024-01-17,C008,P14,1,18000,18000,GrabFood
T00683,2024-01-17,C001,P16,3,9000,27000,GoFood
T00684,2024-01-17,C013,P14,1,18000,18000,GrabFood
T00685,2024-01-17,,P13,1,50000,50000,GoFood
T00686,2024-01-17,C017,P17,5,12000,60000,Takeaway
T00687,2024-01-17,,P12,4,45000,180000,Dine-In
T00688,2024-01-17,,P11,2,12000,24000,GrabFood
T00689,2024-01-17,,P12,5,45000,225000,GoFood
T00690,2024-01-17,,P13,2,50000,100000,Takeaway
T00691,2024-01-17,C015,P15,2,8000,16000,GrabFood
T00692,2024-01-17,C019,P17,1,12000,12000,ShopeeFood
T00693,2024-01-17,C004,P11,2,12000,24000,GrabFood
T00694,2024-01-17,C005,P16,2,9000,18000,Dine-In
T00695,2024-01-17,,P13,1,50000,50000,GrabFood
T00696,2024-01-17,,P17,1,12000,12000,Dine-In
T00697,2024-01-18,,P17,1,12000,12000,Takeaway
T00698,2024-01-18,C006,P10,1,15000,15000,GoFood
T00699,2024-01-18,,P12,2,45000,90000,Dine-In
T00700,2024-01-18,C016,P16,2,9000,18000,Takeaway
T00701,2024-01-18,,P10,2,15000,30000,ShopeeFood
T00702,2024-01-18,C001,P15,3,8000,24000,GoFood
T00703,2024-01-18,,P13,1,50000,50000,Takeaway
T00704,2024-01-18,C006,P11,2,12000,24000,Dine-In
T00705,2024-01-18,C017,P10,1,15000,15000,GoFood
T00706,2024-01-18,C005,P15,2,8000,16000,Takeaway
T00707,2024-01-18,C013,P17,2,12000,24000,Dine-In
T00708,2024-01-18,C001,P13,3,50000,150000,GoFood
T00709,2024-01-18,,P12,1,45000,45000,GrabFood
T00710,2024-01-18,C018,P16,4,9000,36000,GoFood
T00711,2024-01-18,C001,P10,3,15000,45000,Dine-In
T00712,2024-01-18,C018,P11,2,12000,24000,Takeaway
T00713,2024-01-18,C001,P12,1,45000,45000,Takeaway
T00714,2024-01-18,C020,P11,3,12000,36000,GrabFood
T00715,2024-01-18,C020,P16,4,9000,36000,Dine-In
T00716,2024-01-18,C020,P11,3,12000,36000,Dine-In
T00717,2024-01-18,,P14,4,18000,72000,Takeaway
T00718,2024-01-18,C016,P16,1,9000,9000,ShopeeFood
T00719,2024-01-18,C003,P17,1,12000,12000,ShopeeFood
T00720,2024-01-18,C017,P17,1,12000,12000,Dine-In
T00721,2024-01-18,C015,P11,5,12000,60000,ShopeeFood
T00722,2024-01-18,C006,P14,1,18000,18000,GrabFood
T00723,2024-01-18,C014,P14,2,18000,36000,GrabFood
T00724,2024-01-19,C006,P10,1,15000,15000,Takeaway
T00725,2024-01-19,C003,P17,5,12000,60000,Takeaway
T00726,2024-01-19,C015,P15,1,8000,8000,Takeaway
T00727,2024-01-19,C014,P16,3,9000,27000,GoFood
T00728,2024-01-19,C002,P12,1,45000,45000,ShopeeFood
T00729,2024-01-19,,P12,1,45000,45000,GoFood
T00730,2024-01-19,C012,P17,1,12000,12000,GoFood
T00731,2024-01-19,C014,P12,2,45000,90000,Takeaway
T00732,2024-01-19,C017,P11,1,12000,12000,GrabFood
T00733,2024-01-19,C011,P13,6,50000,300000,GoFood
T00734,2024-01-19,,P11,2,12000,24000,GoFood
T00735,2024-01-19,,P16,1,9000,9000,GrabFood
T00736,2024-01-19,,P10,1,15000,15000,GoFood
T00737,2024-01-19,,P17,4,12000,48000,Dine-In
T00738,2024-01-19,C009,P17,1,12000,12000,Dine-In
T00739,2024-01-19,C008,P13,2,50000,100000,Dine-In
T00740,2024-01-19,C016,P17,4,12000,48000,Takeaway
T00741,2024-01-19,,P11,6,12000,72000,Dine-In
T00742,2024-01-19,C001,P16,2,9000,18000,GrabFood
T00743,2024-01-19,C015,P14,4,18000,72000,ShopeeFood
T00744,2024-01-19,,P15,4,8000,32000,GrabFood
T00745,2024-01-19,C016,P15,2,8000,16000,GrabFood
T00746,2024-01-19,C008,P15,3,8000,24000,Dine-In
T00747,2024-01-19,,P15,4,8000,32000,Takeaway
T00748,2024-01-19,C006,P15,3,8000,24000,GoFood
T00749,2024-01-19,C007,P16,1,9000,9000,Dine-In
T00750,2024-01-19,,P16,1,9000,9000,Dine-In
T00751,2024-01-19,C019,P15,1,8000,8000,Dine-In
T00752,2024-01-20,,P17,3,12000,36000,Dine-In
T00753,2024-01-20,,P17,1,12000,12000,GoFood
T00754,2024-01-20,C017,P16,4,9000,36000,GrabFood
T00755,2024-01-20,C005,P12,3,45000,135000,Dine-In
T00756,2024-01-20,C020,P15,2,8000,16000,ShopeeFood
T00757,2024-01-20,,P13,1,50000,50000,ShopeeFood
T00758,2024-01-20,C020,P17,4,12000,48000,GrabFood
T00759,2024-01-20,C011,P14,7,18000,126000,ShopeeFood
T00760,2024-01-20,C010,P13,1,50000,50000,GoFood
T00761,2024-01-20,C006,P12,6,45000,270000,GoFood
T00762,2024-01-20,,P15,3,8000,24000,GoFood
T00763,2024-01-20,,P16,3,9000,27000,GoFood
T00764,2024-01-20,C001,P16,4,9000,36000,Takeaway
T00765,2024-01-20,C006,P10,3,15000,45000,ShopeeFood
T00766,2024-01-20,C010,P14,1,18000,18000,Dine-In
T00767,2024-01-20,C020,P10,2,15000,30000,GrabFood
T00768,2024-01-20,C008,P13,3,50000,150000,GoFood
T00769,2024-01-20,C013,P14,3,18000,54000,Takeaway
T00770,2024-01-20,C009,P15,6,8000,48000,Dine-In
T00771,2024-01-20,,P17,4,12000,48000,GrabFood
T00772,2024-01-20,C020,P15,3,8000,24000,Dine-In
T00773,2024-01-20,C003,P13,1,50000,50000,Dine-In
T00774,2024-01-20,C002,P12,3,45000,135000,Takeaway
T00775,2024-01-20,C009,P14,1,18000,18000,Dine-In
T00776,2024-01-20,C005,P17,3,12000,36000,ShopeeFood
T00777,2024-01-20,C010,P10,3,15000,45000,GoFood
T00778,2024-01-20,,P15,1,8000,8000,GoFood
T00779,2024-01-20,,P12,2,45000,90000,Dine-In
T00780,2024-01-20,C007,P16,1,9000,9000,GoFood
T00781,2024-01-20,C020,P15,2,8000,16000,GoFood
T00782,2024-01-20,C008,P10,1,15000,15000,ShopeeFood
T00783,2024-01-20,C011,P13,5,50000,250000,GrabFood
T00784,2024-01-20,C010,P11,2,12000,24000,Dine-In
T00785,2024-01-20,C016,P15,2,8000,16000,Dine-In
T00786,2024-01-20,C004,P13,1,50000,50000,Dine-In
T00787,2024-01-20,C007,P10,2,15000,30000,GrabFood
T00788,2024-01-20,C014,P16,4,9000,36000,GoFood
T00789,2024-01-20,C015,P11,3,12000,36000,GrabFood
T00790,2024-01-20,C009,P10,1,15000,15000,GoFood
T00791,2024-01-20,C015,P13,5,50000,250000,GoFood
T00792,2024-01-20,C004,P16,1,9000,9000,GoFood
T00793,2024-01-20,C003,P11,3,12000,36000,Takeaway
T00794,2024-01-20,C020,P11,1,12000,12000,Dine-In
T00795,2024-01-20,,P17,2,12000,24000,Dine-In
T00796,2024-01-20,C013,P12,2,45000,90000,GrabFood
T00797,2024-01-20,C012,P14,6,18000,108000,ShopeeFood
T00798,2024-01-20,C004,P10,2,15000,30000,Dine-In
T00799,2024-01-20,,P16,2,9000,18000,Takeaway
T00800,2024-01-20,,P15,1,8000,8000,GrabFood
T00801,2024-01-20,C009,P12,1,45000,45000,Dine-In
T00802,2024-01-20,C002,P12,3,45000,135000,GrabFood
T00803,2024-01-20,C003,P17,2,12000,24000,Takeaway
T00804,2024-01-20,C011,P13,5,50000,250000,GoFood
T00805,2024-01-20,C007,P13,1,50000,50000,Takeaway
T00806,2024-01-20,C019,P17,1,12000,12000,Dine-In
T00807,2024-01-20,,P15,4,8000,32000,Dine-In
T00808,2024-01-20,C014,P15,1,8000,8000,Takeaway
T00809,2024-01-20,,P15,1,8000,8000,GrabFood
T00810,2024-01-20,,P17,2,12000,24000,GoFood
T00811,2024-01-20,C009,P11,1,12000,12000,GrabFood
T00812,2024-01-20,C003,P12,4,45000,180000,GrabFood
T00813,2024-01-20,C019,P10,4,15000,60000,GoFood
T00814,2024-01-20,C018,P13,5,50000,250000,GrabFood
T00815,2024-01-20,C013,P17,3,12000,36000,Dine-In
T00816,2024-01-20,C003,P14,1,18000,18000,Takeaway
T00817,2024-01-20,,P10,3,15000,45000,GrabFood
T00818,2024-01-20,C006,P12,3,45000,135000,Dine-In
T00819,2024-01-20,C012,P12,3,45000,135000,Dine-In
T00820,2024-01-20,C008,P17,1,12000,12000,Dine-In
T00821,2024-01-20,,P13,2,50000,100000,Takeaway
T00822,2024-01-20,C011,P17,4,12000,48000,ShopeeFood
T00823,2024-01-20,C018,P14,4,18000,72000,GoFood
T00824,2024-01-20,C003,P16,3,9000,27000,GoFood
T00825,2024-01-20,C013,P16,6,9000,54000,Takeaway
T00826,2024-01-21,,P17,3,12000,36000,Dine-In
T00827,2024-01-21,C017,P12,2,45000,90000,GoFood
T00828,2024-01-21,C020,P13,1,50000,50000,GrabFood
T00829,2024-01-21,C011,P11,7,12000,84000,GoFood
T00830,2024-01-21,C014,P17,2,12000,24000,Dine-In
T00831,2024-01-21,C005,P10,1,15000,15000,GoFood
T00832,2024-01-21,C006,P10,4,15000,60000,Takeaway
T00833,2024-01-21,C019,P12,2,45000,90000,GoFood
T00834,2024-01-21,C020,P14,5,18000,90000,ShopeeFood
T00835,2024-01-21,,P17,1,12000,12000,GoFood
T00836,2024-01-21,C006,P12,2,45000,90000,GrabFood
T00837,2024-01-21,C003,P15,5,8000,40000,Dine-In
T00838,2024-01-21,C017,P16,1,9000,9000,GrabFood
T00839,2024-01-21,C006,P16,4,9000,36000,GoFood
T00840,2024-01-21,C004,P10,4,15000,60000,Dine-In
T00841,2024-01-21,C001,P12,5,45000,225000,GrabFood
T00842,2024-01-21,C002,P16,2,9000,18000,GoFood
T00843,2024-01-21,,P16,1,9000,9000,GrabFood
T00844,2024-01-21,,P16,2,9000,18000,ShopeeFood
T00845,2024-01-21,C008,P11,2,12000,24000,ShopeeFood
T00846,2024-01-21,,P11,1,12000,12000,Takeaway
T00847,2024-01-21,,P13,1,50000,50000,Dine-In
T00848,2024-01-21,C007,P11,2,12000,24000,GoFood
T00849,2024-01-21,C014,P15,2,8000,16000,GoFood
T00850,2024-01-21,C019,P14,1,18000,18000,Takeaway
T00851,2024-01-21,C007,P14,6,18000,108000,Takeaway
T00852,2024-01-21,C016,P17,1,12000,12000,Takeaway
T00853,2024-01-21,,P14,2,18000,36000,Takeaway
T00854,2024-01-21,C008,P12,4,45000,180000,Takeaway
T00855,2024-01-21,C011,P12,8,45000,360000,GoFood
T00856,2024-01-21,,P10,1,15000,15000,Dine-In
T00857,2024-01-21,C020,P11,4,12000,48000,Takeaway
T00858,2024-01-21,C020,P11,1,12000,12000,Dine-In
T00859,2024-01-21,C017,P16,5,9000,45000,Takeaway
T00860,2024-01-21,,P10,5,15000,75000,GoFood
T00861,2024-01-21,,P17,1,12000,12000,ShopeeFood
T00862,2024-01-21,,P14,1,18000,18000,GoFood
T00863,2024-01-21,C012,P13,2,50000,100000,Dine-In
T00864,2024-01-21,C009,P10,6,15000,90000,GrabFood
T00865,2024-01-21,C007,P15,3,8000,24000,GoFood
T00866,2024-01-21,C018,P11,5,12000,60000,ShopeeFood
T00867,2024-01-21,,P15,1,8000,8000,Dine-In
T00868,2024-01-21,C001,P13,2,50000,100000,Takeaway
T00869,2024-01-21,C017,P16,2,9000,18000,Takeaway
T00870,2024-01-21,,P11,4,12000,48000,GrabFood
T00871,2024-01-21,,P14,3,18000,54000,GoFood
T00872,2024-01-21,,P13,3,50000,150000,GoFood
T00873,2024-01-21,,P17,4,12000,48000,GoFood
T00874,2024-01-21,C008,P14,1,18000,18000,GoFood
T00875,2024-01-21,C012,P13,4,50000,200000,GoFood
T00876,2024-01-21,C010,P10,3,15000,45000,Dine-In
T00877,2024-01-21,,P15,1,8000,8000,GoFood
T00878,2024-01-21,C006,P15,1,8000,8000,ShopeeFood
T00879,2024-01-21,C008,P13,2,50000,100000,GrabFood
T00880,2024-01-21,,P13,1,50000,50000,GrabFood
T00881,2024-01-21,C003,P15,1,8000,8000,GoFood
T00882,2024-01-21,,P17,2,12000,24000,GoFood
T00883,2024-01-21,C011,P10,6,15000,90000,ShopeeFood
T00884,2024-01-21,,P14,2,18000,36000,ShopeeFood
T00885,2024-01-21,,P14,2,18000,36000,Dine-In
T00886,2024-01-21,C017,P16,2,9000,18000,Takeaway
T00887,2024-01-21,C017,P12,2,45000,90000,GoFood
T00888,2024-01-21,C019,P10,1,15000,15000,Dine-In
T00889,2024-01-21,C018,P15,2,8000,16000,Takeaway
T00890,2024-01-21,C012,P14,2,18000,36000,Dine-In
T00891,2024-01-21,,P16,1,9000,9000,Takeaway
T00892,2024-01-21,C005,P16,1,9000,9000,ShopeeFood
T00893,2024-01-21,,P13,4,50000,200000,GrabFood
T00894,2024-01-21,C005,P16,4,9000,36000,GoFood
T00895,2024-01-22,C017,P12,2,45000,90000,GoFood
T00896,2024-01-22,C018,P15,3,8000,24000,GrabFood
T00897,2024-01-22,C002,P10,2,15000,30000,Dine-In
T00898,2024-01-22,C015,P14,2,18000,36000,GrabFood
T00899,2024-01-22,C009,P14,2,18000,36000,Takeaway
T00900,2024-01-22,,P16,1,9000,9000,ShopeeFood
T00901,2024-01-22,C018,P13,2,50000,100000,Dine-In
T00902,2024-01-22,C016,P14,2,18000,36000,GrabFood
T00903,2024-01-22,C010,P17,4,12000,48000,GoFood
T00904,2024-01-22,C011,P12,5,45000,225000,GoFood
T00905,2024-01-22,C006,P16,4,9000,36000,Takeaway
T00906,2024-01-22,C009,P15,1,8000,8000,GoFood
T00907,2024-01-22,C012,P16,1,9000,9000,GrabFood
T00908,2024-01-22,C001,P17,2,12000,24000,Dine-In
T00909,2024-01-22,,P13,3,50000,150000,GrabFood
T00910,2024-01-22,C004,P11,1,12000,12000,Dine-In
T00911,2024-01-22,C013,P17,2,12000,24000,GoFood
T00912,2024-01-22,C003,P11,1,12000,12000,GoFood
T00913,2024-01-22,C010,P16,1,9000,9000,Takeaway
T00914,2024-01-22,,P12,1,45000,45000,Dine-In
T00915,2024-01-22,C016,P15,4,8000,32000,GoFood
T00916,2024-01-22,C018,P14,2,18000,36000,Dine-In
