transaction_id,date,customer_id,product_id,qty,unit_price,revenue,channel
T35098,2025-10-20,C004,P12,4,45000,,Dine-In
T25856,08/05/2025,,P17,1 pcs,12000,12000,Dine-In
T20723,25-Jan-2025,-,P10,1,15000,15000,Take Away
T03844,23/03/2024,C020,P16,4,Rp 9.000,36000,takeaway 
T23478,23-03-2025,C011,P10,5,15000,75000,Dine-In
T03746,22-03-2024,C004,P10,1,Rp 15.000,15000,GoFood
T08413,16-06-2024,-,P12,3,45000,135000,Takeaway
T11112,2024-07-28,c004,P15,2,8000,16000,GoFood
T28061,2025-06-15,C003,P13,2,Rp 50.000,100000,takeaway 
T14915,11-Oct-2024,C014,P11,1,Rp 12.000,12000,Take Away
T27466,07-Jun-2025,C012,P15,2,8000,16000,GOFOOD
T28513,22-06-2025,C019,P16,2,9000,18000,DINE IN
T09607,06-Jul-2024,,P17,1,Rp 12.000,12000,Dine In 
T37004,27-11-2025,C004,P13,1,50000,50000,TAKEAWAY
T23589,25-Mar-2025,C011,P12,6,45000,,Shopee Food
T35475,28/10/2025,C015,P10,1,15000,15000,Dine In 
T07003,2024-05-25,,P11,2,12000,24000,GoFood
T34929,17-10-2025,C014,P11,1,12000,12000,GrabFood
T21052,02/02/2025,,P12,1,45000,45000,Grab Food
T07616,04-06-2024,C010,P16,1,9000,9000,Grab Food
T00336,08/01/2024,C006,P14,2,Rp 18.000,36000,Takeaway
T07993,09-06-2024,C012,P14,1 pcs,18000,18000,Dine In 
T20177,2025-01-12,-,P15,2,8000,16000,Grab Food
T34685,12-Oct-2025,C016,P15,6,8000,48000,dine-in
T13401,10-Sep-2024,C018,P16,2,9000,18000,GoFood
T18543,15-Dec-2024,,P17,2,12000,24000,TAKEAWAY
T37335,03/12/2025,C010,P12,1,45000,45000,TAKEAWAY
T03440,15-Mar-2024,C009,P17,4,12000,48000,Dine In 
T11438,02/08/2024,,P13,2,50000,100000,Go-Food
T36179,10-Nov-2025,-,P10,5,15000,75000,DINE IN
T03338,13/03/2024,C007,P12,1,45000,45000,GoFood
T14587,2024-10-05,C005,P12,2,45000,90000,Takeaway
T27379,05-06-2025,C010,P16,1,9000,9000,Go-Food
T10958,26/07/2024,,P13,1,50000,50000,dine-in
T35689,01-Nov-2025,C012,P12,5,45000,225000,GOFOOD
T01130,28/01/2024,C016,P10,2,15000,30000,gofood
T37106,2025-11-29,C011,P10,5,15000,75000,DINE IN
T21635,2025-02-13,N/A,P10,1,15000,15000,Dine-In
T23681,27-Mar-2025,C012,P11,4,12000,48000,TAKEAWAY
T29865,13/07/2025,C020,P17,3,12000,36000,GRABFOOD
T26303,17-05-2025,C018,P17,3,12000,36000,Shopee Food
T09917,10-07-2024,C010,P12,1,45000,45000,GrabFood
T24184,06-Apr-2025,-,P12,4,45000,180000,GrabFood
T08776,2024-06-22,C001,P11,1,12000,12000,Dine In 
T33451,2025-09-17,C007,P17,3,12000,,ShopeeFood
T14184,28/09/2024,C018,P13,2,50000,100000,GRABFOOD
T15235,17-10-2024,C013,P10,5,15000,75000,DINE IN
T19877,05-Jan-2025,c009,P12,2,45000,,TAKEAWAY
T10817,24/07/2024,,P16,2,9000,18000,TAKEAWAY
T25396,28/04/2025,C001,P11,3,Rp 12.000,36000,GrabFood
T05276,21-04-2024,C008,P15,2,8000,16000,Takeaway
T23019,2025-03-15,C020,P15,6,8000,48000,Grab Food
T33656,21-Sep-2025,C004,P11,1 pcs,12000,12000,GoFood
T26643,23/05/2025,,P17,1,12000,12000,Take Away
T13397,10-09-2024,C009,P10,3,15000,45000,DINE IN
T12412,2024-08-22,C005,P12,3,45000,135000,dine-in
T29216,04-Jul-2025,C015,P11,1,12000,12000,takeaway 
T22066,2025-02-22,,P17,4,12000,48000,GRABFOOD
T21510,10-Feb-2025,C013,P11,6,12000,72000,GRABFOOD
T15494,22-10-2024,C020,P14,2,18000,36000,GOFOOD
T03879,24-Mar-2024,C003,P17,2 pcs,12000,24000,Dine-In
T12775,30/08/2024,C015,P10,2,15000,30000,GOFOOD
T04793,11-04-2024,C018,P11,5,12000,60000,Dine In 
T09593,06/07/2024,N/A,P15,2,8000,16000,gofood
T15702,27/10/2024,N/A,P17,3,12000,36000,dine-in
T15697,27/10/2024,,P15,1,8000,8000,GrabFood
T04755,10-Apr-2024,,P11,1,12000,12000,Grab Food
T20687,25-Jan-2025,C011,P13,10,50000,500000,TAKEAWAY
T18658,2024-12-17,C018,P10,1,15000,15000,dine-in
T24865,19-04-2025,-,P14,2,18000,36000,Go-Food
T38136,13/12/2025,C018,P13,1,50000,50000,SHOPEEFOOD
T04572,06-Apr-2024,,P10,1,15000,15000,SHOPEEFOOD
T26263,16-May-2025,C004,P14,1,18000,18000,Go-Food
T05837,02/05/2024,C010,P12,4,45000,180000,Dine-In
T12757,29-08-2024,C005,P14,3,18000,54000,GrabFood
T26467,19/05/2025,-,P15,2,8000,16000,takeaway 
T07717,2024-06-06,C005,P15,1,8000,8000,TAKEAWAY
T31911,17/08/2025,-,P12,2,45000,90000,Take Away
T39322,29/12/2025,C002,P13,5,50000,250000,Dine In 
T14534,2024-10-04,C018,P14,2,18000,36000,Grab Food
T13033,03-09-2024,C012,P11,2,12000,24000,GrabFood
T36520,2025-11-16,C005,P15,2,8000,16000,SHOPEEFOOD
T35089,2025-10-20,,P15,2,8000,16000,GrabFood
T28860,2025-06-28,,P16,1,9000,9000,Take Away
T09836,2024-07-09,C017,P16,1,9000,,GoFood
T39423,2025-12-31,,P13,1,50000,50000,GOFOOD
T34422,05-Oct-2025,,P12,1,45000,45000,Dine In 
T14232,28-Sep-2024,,P15,2,8000,16000,Shopee Food
T25254,26/04/2025,C005,P10,3,15000,45000,takeaway 
T04480,05-04-2024,C017,P17,2,12000,24000,Take Away
T32331,26-08-2025,,P16,2,9000,18000,Grab Food
T05190,20-Apr-2024,C018,P15,1,8000,8000,dine-in
T24861,19/04/2025,C010,P11,2,12000,,Take Away
T33205,13/09/2025,C007,P15,1,8000,8000,Take Away
T11858,11/08/2024,,P12,3,45000,135000,Go-Food
T02986,2024-03-05,C003,P11,4,12000,48000,GoFood
T12455,2024-08-23,C005,P16,2,9000,18000,Take Away
T13266,08-09-2024,C001,P16,3,9000,27000,TAKEAWAY
T13643,15-09-2024,C008,P13,6,50000,300000,DINE IN
T38781,22/12/2025,C007,P10,1,15000,15000,Dine In 
T09600,06/07/2024,,P11,1,12000,12000,TAKEAWAY
T27722,10-Jun-2025,C013,P17,3,12000,36000,Shopee Food
T36332,14-Nov-2025,C014,P16,3,9000,27000,gofood
T01793,2024-02-11,C012,P10,5,15000,75000,Grab Food
T11828,2024-08-10,C001,P10,1,15000,15000,dine-in
T37833,09-12-2025,,P13,1,50000,50000,dine-in
T08340,15/06/2024,C006,P14,4,18000,72000,GRABFOOD
T36400,15/11/2025,N/A,P15,4,8000,32000,Grab Food
T35702,02/11/2025,N/A,P15,1,8000,8000,Go-Food
T36031,08-Nov-2025,C003,P17,1,Rp 12.000,12000,takeaway 
T26726,2025-05-24,-,P17,3,12000,36000,gofood
T18175,10-12-2024,-,P14,1,18000,,GRABFOOD
T14132,26-09-2024,C001,P16,2,Rp 9.000,18000,GRABFOOD
T14427,01/10/2024,C020,P16,2,9000,18000,takeaway 
T32075,21-08-2025,C007,P10,5,15000,75000,Dine-In
T06277,2024-05-10,N/A,P11,4,12000,48000,GOFOOD
T18003,2024-12-08,,P16,2,Rp 9.000,18000,GrabFood
T17048,2024-11-23,C016,P15,5,8000,40000,SHOPEEFOOD
T04788,11-04-2024,C010,P10,1,15000,15000,Dine-In
T20680,25-Jan-2025,C008,P15,2,8000,16000,GRABFOOD
T09442,03-07-2024,C003,P15,1,Rp 8.000,8000,GOFOOD
T20141,11-01-2025,C004,P16,2,Rp 9.000,18000,gofood
T29548,09-07-2025,C010,P10,6,15000,90000,GrabFood
T11332,31/07/2024,c007,P14,2,18000,36000,DINE IN
T11220,29-Jul-2024,,P17,2,12000,24000,gofood
T35077,20-10-2025,,P14,1,18000,18000,Take Away
T27789,11-Jun-2025,,P16,2,9000,18000,GRABFOOD
T03427,15-Mar-2024,,P10,3,Rp 15.000,45000,dine-in
T38276,15-Dec-2025,C014,P17,3,12000,36000,Dine In 
T32317,26-08-2025,C018,P11,2,12000,,gofood
T30064,17-Jul-2025,C006,P12,1,45000,,GoFood
T29821,13-Jul-2025,C017,P16,3,9000,27000,Take Away
T11473,03-08-2024,C011,P17,4,12000,48000,GOFOOD
T17158,24/11/2024,C018,P13,4,50000,200000,GOFOOD
T32661,01-09-2025,C011,P10,10,15000,150000,Grab Food
T20604,2025-01-23,C011,P12,6,Rp 45.000,270000,Take Away
T00887,2024-01-21,C017,P12,2,45000,90000,GOFOOD
T22640,2025-03-06,C003,P10,1,15000,15000,Shopee Food
T32804,04/09/2025,C012,P10,2,15000,,Dine-In
T29049,01/07/2025,C009,P14,1,18000,18000,Go-Food
T18312,13/12/2024,C005,P10,4,15000,60000,takeaway 
T33812,2025-09-25,C011,P14,7,18000,126000,GOFOOD
T38442,18-12-2025,C005,P16,6,9000,54000,GOFOOD
T23431,22/03/2025,,P13,4,50000,200000,SHOPEEFOOD
T34201,2025-10-02,C002,P16,1,9000,9000,Dine-In
T08258,14/06/2024,,P11,1,Rp 12.000,12000,GrabFood
T06390,12-05-2024,C008,P11,3,Rp 12.000,36000,Go-Food
T07042,2024-05-25,,P13,2,50000,100000,Go-Food
T26069,11-05-2025,C003,P11,1,12000,12000,GoFood
T04774,11-04-2024,C005,P11,2,Rp 12.000,,Take Away
T09348,30-06-2024,C013,P10,2,15000,,Take Away
T05844,2024-05-02,C019,P14,4,18000,72000,Grab Food
T00215,06-01-2024,C015,P16,6,9000,54000,gofood
T06302,11/05/2024,C007,P12,2,45000,,GoFood
T30903,29-07-2025,N/A,P12,2,45000,90000,GrabFood
T31267,2025-08-05,-,P13,3,Rp 50.000,150000,Shopee Food
T17793,05/12/2024,C003,P14,2,Rp 18.000,36000,takeaway 
T31513,10/08/2025,-,P10,2,15000,30000,Take Away
T21573,12-Feb-2025,C005,P15,2,Rp 8.000,16000,GrabFood
T33383,15-Sep-2025,C014,P14,2,18000,36000,Go-Food
T06382,12-05-2024,N/A,P17,2,12000,24000,GRABFOOD
T08035,10/06/2024,-,P13,2,50000,,GRABFOOD
T34818,14-Oct-2025,-,P11,1,12000,12000,GRABFOOD
T27106,01-06-2025,,P16,1,9000,9000,TAKEAWAY
T30341,20/07/2025,C002,P17,1,12000,12000,dine-in
T17144,24-11-2024,C006,P15,1,8000,8000,GOFOOD
T21137,02-02-2025,C003,P17,1,12000,12000,Dine-In
T20530,21/01/2025,C019,P17,2,12000,24000,dine-in
T32327,26/08/2025,c002,P17,2,12000,24000,SHOPEEFOOD
T29132,02-Jul-2025,C016,P17,1,12000,12000,takeaway 
T11707,2024-08-07,,P17,3,Rp 12.000,36000,gofood
T34417,2025-10-05,C019,P11,1,12000,12000,Grab Food
T31342,07-08-2025,c009,P17,2,12000,,DINE IN
T26990,30-05-2025,C009,P12,1,45000,45000,Grab Food
T29406,06-07-2025,C009,P16,3,9000,27000,GRABFOOD
T32431,2025-08-29,C019,P12,1,Rp 45.000,45000,ShopeeFood
T10281,15/07/2024,C014,P17,2,Rp 12.000,24000,GRABFOOD
T07269,30/05/2024,N/A,P17,1,Rp 12.000,12000,SHOPEEFOOD
T24963,20/04/2025,C010,P17,2,12000,24000,Take Away
T29539,2025-07-09,N/A,P10,2,15000,30000,Take Away
T08489,17/06/2024,C001,P10,2,15000,30000,gofood
T22342,2025-03-01,C011,P16,7,Rp 9.000,63000,Grab Food
T28010,15-Jun-2025,C020,P16,2,9000,18000,DINE IN
T29721,2025-07-12,,P14,1,18000,18000,dine-in
T14983,12-Oct-2024,C018,P10,2,15000,30000,DINE IN
T23668,27-03-2025,C017,P17,1,12000,12000,dine-in
T19443,28/12/2024,N/A,P12,6,45000,270000,TAKEAWAY
T18961,21-Dec-2024,C013,P13,4,50000,200000,Take Away
T04811,12-04-2024,C004,P12,2,45000,90000,Grab Food
T00137,04-01-2024,C005,P13,2,50000,100000,ShopeeFood
T01281,01-Feb-2024,C007,P13,1,Rp 50.000,50000,Grab Food
T32771,04/09/2025,N/A,P16,2,9000,18000,GrabFood
T29003,30-Jun-2025,-,P14,1,18000,18000,GoFood
T08937,25/06/2024,C014,P14,2,18000,36000,gofood
T34162,01-10-2025,C006,P17,1 pcs,12000,,dine-in
T10140,2024-07-13,C007,P17,2,Rp 12.000,24000,Go-Food
T38363,17-12-2025,C002,P17,3,Rp 12.000,36000,SHOPEEFOOD
T10434,17/07/2024,,P14,1,18000,18000,TAKEAWAY
T04631,2024-04-07,N/A,P17,3 pcs,Rp 12.000,36000,GrabFood
T35432,27/10/2025,C010,P12,2,45000,90000,dine-in
T18212,11-12-2024,,P13,3,Rp 50.000,150000,SHOPEEFOOD
T27327,04-06-2025,C010,P15,1,8000,8000,TAKEAWAY
T11668,06/08/2024,,P13,1,50000,50000,GRABFOOD
T04148,29-03-2024,C011,P12,3,45000,135000,Dine In 
T05505,26/04/2024,-,P11,4,12000,48000,Shopee Food
T08562,2024-06-18,C015,P11,1,12000,12000,GoFood
T08730,22-06-2024,-,P10,3,15000,45000,Grab Food
T10450,18-07-2024,C016,P14,2,18000,36000,gofood
T12466,2024-08-24,C019,P14,1,18000,18000,Go-Food
T06969,24-May-2024,C003,P14,2 pcs,18000,36000,Dine In 
T09444,03-07-2024,C008,P14,1,18000,18000,GOFOOD
T25658,04/05/2025,,P11,1,12000,12000,takeaway 
T10691,2024-07-21,,P17,2,12000,24000,DINE IN
T10000,2024-07-12,C019,P15,1,8000,8000,Dine-In
T38220,14-Dec-2025,c004,P12,6,45000,,DINE IN
T39396,2025-12-30,C020,P10,4,15000,60000,Grab Food
T32262,2025-08-24,C008,P14,3,18000,54000,Takeaway
T39349,29/12/2025,c015,P14,2,18000,36000,Shopee Food
T32467,30/08/2025,C003,P16,1,Rp 9.000,9000,DINE IN
T31206,03-Aug-2025,C017,P14,2,18000,36000,DINE IN
T04693,09/04/2024,,P11,2,12000,24000,Go-Food
T09093,28/06/2024,-,P16,5,9000,45000,Shopee Food
T13208,07/09/2024,,P14,3,18000,54000,GrabFood
T11875,11/08/2024,N/A,P13,1,50000,50000,gofood
T20787,26/01/2025,,P13,3,50000,150000,DINE IN
T04845,2024-04-13,,P16,1,9000,9000,GOFOOD
T21609,2025-02-13,C014,P11,1 pcs,12000,12000,Dine In 
T21982,21-02-2025,,P17,3,12000,36000,GOFOOD
T26678,2025-05-24,-,P11,1,12000,12000,gofood
T04594,07/04/2024,-,P17,2,Rp 12.000,24000,TAKEAWAY
T12397,2024-08-22,C018,P16,2,9000,18000,ShopeeFood
T09446,03-Jul-2024,C008,P10,2,15000,30000,GRABFOOD
T25706,2025-05-05,C016,P13,2,50000,100000,Go-Food
T13461,12-Sep-2024,C014,P16,2,9000,18000,SHOPEEFOOD
T32066,2025-08-21,C003,P14,2,18000,36000,dine-in
T32734,03/09/2025,C012,P13,2,50000,,dine-in
T07790,07/06/2024,C009,P16,1,9000,,TAKEAWAY
T24059,04-Apr-2025,N/A,P15,2,8000,16000,ShopeeFood
T08224,14-Jun-2024,C002,P11,4,12000,48000,Dine In 
T29696,12/07/2025,C016,P15,6,8000,48000,DINE IN
T23804,30/03/2025,C008,P14,2,18000,36000,GOFOOD
T16887,19/11/2024,C013,P16,2,Rp 9.000,18000,Shopee Food
T09511,2024-07-04,C020,P16,2,9000,18000,GRABFOOD
T08292,15/06/2024,,P14,1,18000,18000,GRABFOOD
T36274,12-11-2025,N/A,P16,1,9000,9000,Shopee Food
T18433,14/12/2024,,P15,4,8000,32000,gofood
T36350,14-Nov-2025,,P14,2,18000,36000,GrabFood
T10199,14-07-2024,,P13,5 pcs,50000,250000,DINE IN
T32109,22/08/2025,C019,P15,3,8000,24000,dine-in
T23880,2025-03-31,C016,P15,3,Rp 8.000,24000,Grab Food
T01724,10-Feb-2024,-,P10,1 pcs,15000,15000,TAKEAWAY
T15050,13-Oct-2024,-,P13,2,50000,100000,Grab Food
T03386,14-Mar-2024,C010,P14,3,18000,54000,DINE IN
T32618,31/08/2025,C006,P11,1,12000,12000,takeaway 
T26297,17-May-2025,C002,P16,2,Rp 9.000,18000,GRABFOOD
T06318,11-05-2024,C002,P17,2,12000,24000,Dine-In
T31207,03/08/2025,N/A,P16,1,9000,9000,dine-in
T35864,04-11-2025,C016,P11,3,12000,36000,gofood
T13757,17/09/2024,C001,P15,2,8000,16000,Go-Food
T20332,17-Jan-2025,C020,P16,2,9000,18000,SHOPEEFOOD
T39087,27-Dec-2025,C010,P14,3,18000,54000,GoFood
T33487,2025-09-18,-,P13,4,50000,200000,dine-in
T27168,01-Jun-2025,C016,P10,1,15000,15000,takeaway 
T23908,01-04-2025,-,P14,1 pcs,18000,18000,Shopee Food
T24593,2025-04-13,C009,P12,5,45000,225000,GrabFood
T09896,10/07/2024,C001,P15,3,8000,24000,GoFood
T14247,28-09-2024,,P12,4,Rp 45.000,180000,dine-in
T24527,12-Apr-2025,C015,P16,1,Rp 9.000,9000,DINE IN
T13248,2024-09-08,-,P16,4,9000,,takeaway 
T27799,12/06/2025,-,P10,3,15000,45000,gofood
T22810,09/03/2025,N/A,P10,1,15000,15000,Shopee Food
T09691,2024-07-07,C005,P13,2,50000,100000,GRABFOOD
T37158,30-Nov-2025,C017,P10,2,15000,30000,Go-Food
T20640,24-Jan-2025,,P15,1,8000,8000,gofood
T35773,02-Nov-2025,-,P16,3,Rp 9.000,27000,Shopee Food
T31473,09-08-2025,N/A,P10,1,15000,,Dine-In
T10192,2024-07-14,,P10,3,15000,45000,DINE IN
T33102,11-09-2025,C010,P10,2,15000,,Take Away
T32985,07/09/2025,C008,P16,2,9000,18000,dine-in
T27853,13/06/2025,C003,P11,2 pcs,12000,24000,GoFood
T03679,20-Mar-2024,,P12,1,45000,45000,Go-Food
T06173,08-May-2024,C013,P17,1,Rp 12.000,12000,TAKEAWAY
T36247,12-11-2025,,P12,4,45000,180000,Take Away
T09374,01-Jul-2024,-,P14,1,18000,18000,Dine In 
T07186,27-May-2024,N/A,P15,2,8000,16000,GRABFOOD
T18574,16-12-2024,C014,P11,1,Rp 12.000,12000,Takeaway
T27496,07/06/2025,c003,P13,2,50000,100000,Dine-In
T26255,16/05/2025,C014,P15,2,Rp 8.000,16000,Dine In 
T15272,2024-10-18,,P11,2,12000,24000,dine-in
T00982,24-01-2024,C019,P15,3 pcs,8000,24000,GrabFood
T13416,11/09/2024,N/A,P14,5,18000,90000,GOFOOD
T30483,23-Jul-2025,C017,P13,1 pcs,50000,50000,Grab Food
T25556,02-05-2025,,P15,3,8000,24000,Dine-In
T34522,08-10-2025,c014,P13,1,50000,50000,SHOPEEFOOD
T22874,11/03/2025,-,P17,2,12000,24000,Grab Food
T16791,17-Nov-2024,c013,P17,2,12000,24000,Takeaway
T39372,2025-12-30,C006,P17,3,12000,36000,Grab Food
T22904,12-03-2025,C009,P11,2 pcs,12000,24000,Shopee Food
T36442,15-Nov-2025,C020,P14,3,18000,54000,Grab Food
T14719,06-Oct-2024,C010,P11,2,12000,24000,Go-Food
T14463,2024-10-02,,P17,2,12000,24000,GoFood
T12024,2024-08-14,C003,P14,5,Rp 18.000,90000,takeaway 
T08410,16/06/2024,C007,P16,3,9000,27000,Take Away
T06328,11-May-2024,N/A,P13,2,50000,100000,Take Away
T18256,2024-12-12,C004,P11,2,12000,24000,SHOPEEFOOD
T29590,10-Jul-2025,C005,P15,2,8000,,Take Away
T04405,03/04/2024,c009,P14,1,18000,18000,Dine-In
T37330,2025-12-03,C020,P13,2,50000,100000,DINE IN
T34011,28/09/2025,C015,P13,6,50000,300000,Grab Food
T02828,03/03/2024,C004,P15,3,8000,24000,DINE IN
T26118,13-May-2025,C001,P15,4,8000,32000,GOFOOD
T20376,18-01-2025,C018,P12,2,45000,90000,Grab Food
T01810,11/02/2024,,P10,5,15000,75000,Grab Food
T18755,19-12-2024,C004,P14,3,18000,54000,Go-Food
T20947,31-Jan-2025,C012,P10,4,15000,60000,Take Away
T19233,2024-12-26,,P11,4,12000,48000,GrabFood
T05569,2024-04-27,-,P12,4,45000,180000,GrabFood
T23570,24-03-2025,C006,P14,1,18000,18000,Dine-In
T20558,21-01-2025,,P17,1,12000,12000,Grab Food
T20993,2025-02-01,C011,P10,6,15000,90000,Dine In 
T15181,16/10/2024,,P10,3,15000,45000,SHOPEEFOOD
T03666,20/03/2024,C014,P10,2,Rp 15.000,30000,Grab Food
T14728,06/10/2024,C013,P15,2,8000,16000,Dine-In
T10142,13-Jul-2024,C013,P13,1,50000,50000,takeaway 
T03717,2024-03-21,C005,P14,1,18000,18000,ShopeeFood
T16904,20/11/2024,,P12,5,45000,225000,GoFood
T34163,01-10-2025,,P15,1,8000,8000,Grab Food
T11955,2024-08-13,N/A,P17,1,12000,12000,GoFood
T32505,30-Aug-2025,C002,P15,2,8000,16000,Takeaway
T07969,09-06-2024,C002,P15,1,Rp 8.000,8000,Take Away
T13086,05-09-2024,C017,P15,1,8000,8000,Dine In 
T13932,2024-09-22,,P10,2,15000,,Dine-In
T11294,30/07/2024,N/A,P12,3,45000,135000,takeaway 
T27644,09/06/2025,,P14,5,18000,90000,GRABFOOD
T35848,04-Nov-2025,C012,P13,3,50000,150000,GoFood
T22368,01/03/2025,C014,P12,1,45000,45000,DINE IN
T34235,03-Oct-2025,C006,P12,5,Rp 45.000,225000,GrabFood
T35181,22/10/2025,N/A,P13,2,50000,100000,Take Away
T10360,16-Jul-2024,C002,P10,2,15000,30000,Dine-In
T15917,2024-10-31,-,P12,1,Rp 45.000,45000,Go-Food
T11885,2024-08-11,C013,P13,6,50000,300000,gofood
T28963,29/06/2025,,P17,2,12000,24000,Take Away
T08393,2024-06-16,N/A,P17,2,12000,24000,Go-Food
T34952,18-Oct-2025,,P17,5,12000,60000,GoFood
T19429,28-Dec-2024,,P13,2,50000,100000,Go-Food
T29443,07-Jul-2025,C015,P15,2,8000,16000,GRABFOOD
T35151,22-Oct-2025,C017,P11,2,12000,24000,Take Away
T31006,31-Jul-2025,C019,P11,1,12000,12000,Shopee Food
T26275,16/05/2025,C010,P14,2,18000,36000,GOFOOD
T11245,30-Jul-2024,,P11,3,12000,36000,Go-Food
T32651,2025-09-01,C013,P14,3,18000,54000,dine-in
T25255,26-Apr-2025,C012,P11,1,12000,12000,takeaway 
T20147,12/01/2025,N/A,P12,3,45000,135000,TAKEAWAY
T35909,05/11/2025,C017,P17,2,12000,24000,Dine In 
T16443,10-Nov-2024,C005,P11,1,12000,12000,takeaway 
T35552,30/10/2025,C005,P14,1,18000,18000,Grab Food
T13654,15/09/2024,,P10,2,15000,30000,ShopeeFood
T09606,06-07-2024,N/A,P14,1,18000,18000,gofood
T01409,2024-02-03,N/A,P13,2,50000,100000,gofood
T15418,20/10/2024,C010,P15,1,8000,8000,Takeaway
T20583,22/01/2025,C020,P16,2,Rp 9.000,18000,SHOPEEFOOD
T18702,18/12/2024,C002,P15,5,8000,40000,GrabFood
T35101,20/10/2025,C006,P17,1,12000,12000,dine-in
T26361,2025-05-17,C004,P17,2,12000,24000,DINE IN
T09340,30/06/2024,C008,P12,1,45000,45000,Dine In 
T39259,28-Dec-2025,,P10,3,15000,45000,GOFOOD
T06257,10/05/2024,N/A,P11,1,12000,12000,GoFood
T33991,28-Sep-2025,C018,P10,2,15000,30000,GoFood
T32211,2025-08-24,,P14,2,18000,36000,Grab Food
T11608,05-08-2024,,P17,1,12000,12000,GOFOOD
T28294,2025-06-20,,P13,1,50000,50000,GRABFOOD
T33024,09-09-2025,-,P10,4,15000,60000,Take Away
T22937,2025-03-13,C002,P13,4,50000,,GRABFOOD
T03115,09/03/2024,C018,P12,1,45000,45000,GrabFood
T00269,07-Jan-2024,C020,P16,1,9000,9000,Grab Food
T12333,20-Aug-2024,C009,P17,3,12000,36000,Dine-In
T12292,19-08-2024,C015,P16,4,9000,,dine-in
T13139,06-Sep-2024,C014,P10,2,15000,30000,Go-Food
T35268,25-Oct-2025,C005,P13,1,50000,50000,Grab Food
T16235,07/11/2024,C007,P12,3,Rp 45.000,135000,ShopeeFood
T13387,2024-09-10,C009,P12,3,45000,135000,gofood
T25161,25-04-2025,C002,P17,2,Rp 12.000,24000,Dine In 
T20948,31/01/2025,C014,P11,1,12000,12000,Dine In 
T24725,16-Apr-2025,C004,P10,1,15000,15000,Go-Food
T10894,25/07/2024,-,P12,1,45000,45000,Take Away
T02053,17-Feb-2024,,P11,1,12000,12000,TAKEAWAY
T21133,2025-02-02,C011,P12,7,Rp 45.000,315000,DINE IN
T23072,15-03-2025,C013,P16,3,9000,27000,Takeaway
T21256,06-Feb-2025,,P11,5,12000,60000,DINE IN
T27187,2025-06-02,C002,P16,2,9000,18000,GoFood
T20481,2025-01-19,c016,P12,1,45000,45000,Dine In 
T03402,14/03/2024,C006,P11,1,12000,12000,Grab Food
T03546,17-Mar-2024,,P12,2,45000,90000,gofood
T35580,2025-10-30,C015,P12,4,Rp 45.000,180000,GrabFood
T21942,2025-02-20,,P12,3,45000,135000,takeaway 
T32319,26-08-2025,C002,P14,1,18000,18000,dine-in
T06981,24/05/2024,-,P15,1,8000,8000,dine-in
T23052,15-03-2025,C008,P11,1,12000,12000,GoFood
T21634,2025-02-13,C001,P14,1,18000,18000,GoFood
T02069,17-02-2024,C010,P10,1,Rp 15.000,15000,Grab Food
T03621,19-Mar-2024,C009,P12,2,45000,90000,ShopeeFood
T30109,18-07-2025,N/A,P17,3,12000,36000,gofood
T25870,2025-05-09,C005,P12,2,45000,90000,SHOPEEFOOD
T11158,28/07/2024,C013,P10,2,15000,30000,GoFood
T00173,05/01/2024,C008,P13,2,50000,100000,Go-Food
T04015,2024-03-26,C001,P15,1,8000,8000,Dine-In
T01571,06-02-2024,,P11,2,12000,24000,ShopeeFood
T23584,2025-03-25,N/A,P16,3,9000,27000,dine-in
T19901,06-Jan-2025,C009,P17,1,12000,12000,Dine-In
T32009,2025-08-20,C014,P12,3,45000,135000,Dine-In
T14797,08-Oct-2024,C006,P12,2,45000,90000,Take Away
T34012,2025-09-28,N/A,P15,6 pcs,8000,48000,gofood
T35145,21-Oct-2025,C018,P15,1,8000,8000,dine-in
T01213,30-01-2024,N/A,P16,2,9000,18000,Go-Food
T16043,02-11-2024,C019,P13,3,50000,150000,Go-Food
T25339,27/04/2025,C012,P15,4,8000,32000,GRABFOOD
T03192,2024-03-10,C005,P10,2,15000,30000,Take Away
T32712,2025-09-02,N/A,P15,5,8000,40000,Grab Food
T21284,06/02/2025,C008,P11,2,Rp 12.000,24000,dine-in
T07757,06/06/2024,N/A,P13,1,50000,50000,GRABFOOD
T26633,2025-05-23,C008,P17,2,12000,,Dine-In
T38149,14/12/2025,C014,P17,1,12000,12000,Shopee Food
T08923,2024-06-24,C017,P15,2,8000,16000,TAKEAWAY
T10545,20-Jul-2024,C014,P16,5,9000,45000,ShopeeFood
T32521,30-08-2025,,P16,2,9000,18000,Dine In 
T15671,26-10-2024,,P14,1,18000,18000,ShopeeFood
T09193,29-06-2024,C006,P16,4 pcs,9000,36000,Take Away
T32328,26-08-2025,C020,P10,1 pcs,15000,15000,DINE IN
T30907,2025-07-29,C005,P16,3,9000,27000,Dine In 
T02549,26-Feb-2024,C017,P10,2,15000,30000,dine-in
T27081,31/05/2025,N/A,P14,2,18000,36000,Go-Food
T26191,2025-05-14,C008,P17,1,12000,,Grab Food
T02013,16-Feb-2024,C012,P16,3,9000,27000,takeaway 
T36821,23-11-2025,,P15,2,8000,16000,Dine In 
T15308,19-10-2024,C011,P15,5,8000,40000,GrabFood
T27732,10-06-2025,,P14,1,18000,18000,GoFood
