sku_id,sku_name,category,unit_price_idr,margin_pct,supplier,is_active,introduced_date
SKU-01238,Otc 01238,apotek_otc,65575,15.1,Unilever Wellness,1,2012-01-26
SKU-01239,Otc 01239,apotek_otc,51690,18.5,Soho Global,1,2011-02-12
SKU-01240,Otc 01240,apotek_otc,46970,12.3,Indofarma,1,2011-02-07
SKU-01241,Otc 01241,apotek_otc,4438,19.6,Indofarma,1,2013-11-02
SKU-01242,Otc 01242,apotek_otc,34501,14.7,Abbott Nutrition,1,2019-08-02
SKU-01243,Otc 01243,apotek_otc,9297,15.1,Indofarma,0,2015-05-13
SKU-01244,Otc 01244,apotek_otc,68564,13.9,Unilever Wellness,1,2012-12-22
SKU-01245,Otc 01245,apotek_otc,15763,15.3,OmronID,1,2012-01-19
SKU-01246,Otc 01246,apotek_otc,53084,16.8,Dexa Medica,1,2012-11-15
SKU-01247,Otc 01247,apotek_otc,13322,20.9,Pharos Indonesia,1,2013-04-26
SKU-01248,Otc 01248,apotek_otc,21463,19.7,Tempo Scan,1,2018-09-24
SKU-01249,Otc 01249,apotek_otc,71588,21.3,Bristol-Myers ID,1,2012-06-10
SKU-01250,Otc 01250,apotek_otc,50227,18.2,Mustika Ratu,0,2016-04-07
SKU-01251,Otc 01251,apotek_otc,12830,21.6,Abbott Nutrition,1,2017-02-26
SKU-01252,Otc 01252,apotek_otc,4958,13.4,Indofarma,1,2011-08-04
SKU-01253,Otc 01253,apotek_otc,62612,15.1,Indofarma,1,2014-10-12
SKU-01254,Otc 01254,apotek_otc,49316,12.9,Tempo Scan,1,2017-05-16
SKU-01255,Otc 01255,apotek_otc,36557,19.6,L'Oreal Indonesia,1,2012-02-19
SKU-01256,Otc 01256,apotek_otc,66997,12.4,Indofarma,1,2019-11-05
SKU-01257,Otc 01257,apotek_otc,60780,15.7,Bristol-Myers ID,1,2016-09-15
SKU-01258,Otc 01258,apotek_otc,37449,20.8,Dexa Medica,1,2010-12-26
SKU-01259,Otc 01259,apotek_otc,35088,19.0,Beurer ID,0,2011-05-13
SKU-01260,Otc 01260,apotek_otc,23736,17.7,Pharos Indonesia,1,2017-11-03
SKU-01261,Otc 01261,apotek_otc,48735,16.7,Beurer ID,1,2017-02-03
SKU-01262,Otc 01262,apotek_otc,26628,19.3,Unilever Wellness,1,2013-07-11
SKU-01263,Otc 01263,apotek_otc,11450,15.2,Wardah,1,2017-02-09
SKU-01264,Otc 01264,apotek_otc,62582,12.4,Combiphar,1,2012-11-07
SKU-01265,Otc 01265,apotek_otc,44967,17.7,Unilever Wellness,1,2015-07-16
SKU-01266,Otc 01266,apotek_otc,30973,12.5,Kalbe Farma,1,2016-05-09
SKU-01267,Otc 01267,apotek_otc,26082,12.8,Pharos Indonesia,1,2011-05-28
SKU-01268,Otc 01268,apotek_otc,62168,20.7,OmronID,1,2014-03-27
SKU-01269,Otc 01269,apotek_otc,10044,12.9,Mustika Ratu,1,2014-03-07
SKU-01270,Otc 01270,apotek_otc,48780,21.4,Wardah,1,2012-12-14
SKU-01271,Otc 01271,apotek_otc,49490,21.1,Abbott Nutrition,1,2010-09-26
SKU-01272,Otc 01272,apotek_otc,29025,12.8,Abbott Nutrition,1,2015-11-27
SKU-01273,Otc 01273,apotek_otc,44486,12.1,L'Oreal Indonesia,1,2017-06-04
SKU-01274,Otc 01274,apotek_otc,56265,14.6,Kalbe Farma,1,2012-11-15
SKU-01275,Otc 01275,apotek_otc,78809,13.0,Soho Global,1,2013-07-23
SKU-01276,Otc 01276,apotek_otc,74576,19.7,Unilever Wellness,1,2013-04-22
SKU-01277,Otc 01277,apotek_otc,78607,21.6,P&G Indonesia,1,2010-05-10
SKU-01278,Otc 01278,apotek_otc,68809,20.2,Sanbe,1,2017-07-14
SKU-01279,Otc 01279,apotek_otc,49101,15.5,Beurer ID,1,2015-02-06
SKU-01280,Otc 01280,apotek_otc,63138,16.3,Tempo Scan,1,2012-09-14
SKU-01281,Otc 01281,apotek_otc,53012,14.9,Mustika Ratu,1,2019-02-03
SKU-01282,Otc 01282,apotek_otc,16606,12.9,Kalbe Farma,1,2016-02-16
SKU-01283,Otc 01283,apotek_otc,74399,13.0,L'Oreal Indonesia,1,2010-11-10
SKU-01284,Otc 01284,apotek_otc,58134,14.1,L'Oreal Indonesia,1,2011-04-28
SKU-01285,Otc 01285,apotek_otc,64548,21.5,P&G Indonesia,1,2017-07-27
SKU-01286,Otc 01286,apotek_otc,54879,12.1,P&G Indonesia,1,2018-05-09
SKU-01287,Otc 01287,apotek_otc,37668,15.1,Mustika Ratu,1,2010-07-02
SKU-01288,Otc 01288,apotek_otc,5035,12.3,P&G Indonesia,1,2018-12-20
SKU-01289,Otc 01289,apotek_otc,44611,15.4,Abbott Nutrition,1,2013-09-13
SKU-01290,Otc 01290,apotek_otc,28252,18.2,Unilever Wellness,1,2019-07-05
SKU-01291,Otc 01291,apotek_otc,54172,21.8,Tempo Scan,1,2015-09-06
SKU-01292,Otc 01292,apotek_otc,60331,14.3,Combiphar,1,2019-07-27
SKU-01293,Otc 01293,apotek_otc,37108,20.4,Tempo Scan,1,2013-02-03
SKU-01294,Otc 01294,apotek_otc,6360,16.4,Abbott Nutrition,1,2019-12-18
SKU-01295,Otc 01295,apotek_otc,13324,17.7,Kalbe Farma,1,2012-08-21
SKU-01296,Otc 01296,apotek_otc,49939,13.9,Pyridam Farma,1,2018-04-24
SKU-01297,Otc 01297,apotek_otc,52559,19.7,Dexa Medica,1,2012-11-01
SKU-01298,Otc 01298,apotek_otc,78937,20.7,Sanbe,1,2019-02-04
SKU-01299,Otc 01299,apotek_otc,21590,14.8,Tempo Scan,1,2017-06-27
SKU-01300,Otc 01300,apotek_otc,30259,15.9,Wardah,1,2016-02-16
SKU-01301,Suplemen 01301,wellness_suplemen,706000,29.1,Mustika Ratu,1,2015-11-15
SKU-01302,Suplemen 01302,wellness_suplemen,219000,30.5,Kalbe Farma,1,2019-11-20
SKU-01303,Suplemen 01303,wellness_suplemen,82978,29.6,Bristol-Myers ID,1,2017-10-20
SKU-01304,Suplemen 01304,wellness_suplemen,623000,28.1,OmronID,1,2011-04-20
SKU-01305,Suplemen 01305,wellness_suplemen,80990,35.5,OmronID,1,2012-04-28
SKU-01306,Suplemen 01306,wellness_suplemen,433000,29.6,Soho Global,0,2012-04-03
SKU-01307,Suplemen 01307,wellness_suplemen,775000,41.2,PIM Pharma,1,2013-02-12
SKU-01308,Suplemen 01308,wellness_suplemen,792000,35.7,Indofarma,1,2017-07-17
SKU-01309,Suplemen 01309,wellness_suplemen,469000,40.9,PIM Pharma,1,2014-07-04
SKU-01310,Suplemen 01310,wellness_suplemen,662000,39.1,Abbott Nutrition,1,2013-12-16
SKU-01311,Suplemen 01311,wellness_suplemen,505000,40.4,Mustika Ratu,1,2014-06-20
SKU-01312,Suplemen 01312,wellness_suplemen,163000,36.5,Mustika Ratu,1,2015-06-21
SKU-01313,Suplemen 01313,wellness_suplemen,117000,34.3,Dexa Medica,1,2014-10-14
SKU-01314,Suplemen 01314,wellness_suplemen,358000,36.5,OmronID,1,2010-02-06
SKU-01315,Suplemen 01315,wellness_suplemen,388000,34.0,Tempo Scan,1,2011-04-22
SKU-01316,Suplemen 01316,wellness_suplemen,440000,33.2,Bristol-Myers ID,1,2015-12-01
SKU-01317,Suplemen 01317,wellness_suplemen,395000,31.0,Abbott Nutrition,1,2013-09-03
SKU-01318,Suplemen 01318,wellness_suplemen,454000,32.0,Soho Global,1,2011-09-09
SKU-01319,Suplemen 01319,wellness_suplemen,687000,41.2,Pharos Indonesia,1,2016-11-25
SKU-01320,Suplemen 01320,wellness_suplemen,506000,32.4,Bristol-Myers ID,1,2010-08-16
SKU-01321,Suplemen 01321,wellness_suplemen,99064,41.9,Mustika Ratu,1,2017-03-20
SKU-01322,Suplemen 01322,wellness_suplemen,393000,36.3,Pyridam Farma,1,2014-01-21
SKU-01323,Suplemen 01323,wellness_suplemen,654000,41.8,L'Oreal Indonesia,1,2016-01-18
SKU-01324,Suplemen 01324,wellness_suplemen,603000,28.5,Kalbe Farma,1,2011-07-24
SKU-01325,Suplemen 01325,wellness_suplemen,366000,31.8,P&G Indonesia,1,2018-06-16
SKU-01326,Suplemen 01326,wellness_suplemen,692000,28.7,Indofarma,1,2017-08-28
SKU-01327,Suplemen 01327,wellness_suplemen,722000,41.5,Sanbe,1,2019-02-01
SKU-01328,Suplemen 01328,wellness_suplemen,285000,28.7,Kalbe Farma,1,2015-12-24
SKU-01329,Suplemen 01329,wellness_suplemen,507000,31.2,Pharos Indonesia,1,2015-09-01
SKU-01330,Suplemen 01330,wellness_suplemen,772000,40.2,PIM Pharma,1,2010-02-02
SKU-01331,Suplemen 01331,wellness_suplemen,369000,29.1,Bristol-Myers ID,1,2016-05-23
SKU-01332,Suplemen 01332,wellness_suplemen,229000,40.9,Abbott Nutrition,1,2012-06-28
SKU-01333,Suplemen 01333,wellness_suplemen,205000,38.5,Mustika Ratu,1,2011-09-17
SKU-01334,Suplemen 01334,wellness_suplemen,302000,36.1,Wardah,1,2015-12-16
SKU-01335,Suplemen 01335,wellness_suplemen,287000,29.3,Indofarma,1,2015-09-27
SKU-01336,Suplemen 01336,wellness_suplemen,304000,37.2,Soho Global,1,2011-08-02
SKU-01337,Suplemen 01337,wellness_suplemen,273000,28.2,Soho Global,1,2016-04-16
SKU-01338,Suplemen 01338,wellness_suplemen,160000,32.8,Abbott Nutrition,1,2018-06-25
SKU-01339,Suplemen 01339,wellness_suplemen,377000,37.9,Combiphar,1,2011-03-08
SKU-01340,Suplemen 01340,wellness_suplemen,431000,33.4,L'Oreal Indonesia,1,2018-04-25
SKU-01341,Suplemen 01341,wellness_suplemen,470000,30.6,PIM Pharma,1,2014-10-21
SKU-01342,Suplemen 01342,wellness_suplemen,157000,30.1,Sanbe,1,2013-01-15
SKU-01343,Suplemen 01343,wellness_suplemen,246000,31.7,Wardah,1,2017-06-09
SKU-01344,Suplemen 01344,wellness_suplemen,174000,41.0,Pharos Indonesia,1,2013-03-13
SKU-01345,Suplemen 01345,wellness_suplemen,577000,34.0,Bristol-Myers ID,1,2014-06-04
SKU-01346,Suplemen 01346,wellness_suplemen,102000,37.1,Mustika Ratu,1,2013-07-06
SKU-01347,Suplemen 01347,wellness_suplemen,673000,31.9,Wardah,1,2011-11-02
SKU-01348,Suplemen 01348,wellness_suplemen,728000,31.5,Sanbe,1,2010-01-19
SKU-01349,Suplemen 01349,wellness_suplemen,329000,31.3,Beurer ID,1,2013-10-23
SKU-01350,Suplemen 01350,wellness_suplemen,474000,33.5,Sanbe,1,2014-08-07
SKU-01351,Suplemen 01351,wellness_suplemen,229000,39.0,P&G Indonesia,1,2019-05-24
SKU-01352,Suplemen 01352,wellness_suplemen,53257,29.3,OmronID,1,2019-08-24
SKU-01353,Suplemen 01353,wellness_suplemen,370000,39.9,Pyridam Farma,1,2011-03-06
SKU-01354,Suplemen 01354,wellness_suplemen,398000,40.6,Combiphar,1,2017-07-11
SKU-01355,Suplemen 01355,wellness_suplemen,71838,30.5,PIM Pharma,1,2012-11-25
SKU-01356,Suplemen 01356,wellness_suplemen,60206,36.3,Wardah,1,2017-04-16
SKU-01357,Suplemen 01357,wellness_suplemen,165000,28.6,Kalbe Farma,1,2014-04-17
SKU-01358,Suplemen 01358,wellness_suplemen,578000,30.3,Combiphar,1,2011-05-26
SKU-01359,Suplemen 01359,wellness_suplemen,402000,34.3,P&G Indonesia,1,2014-11-16
SKU-01360,Suplemen 01360,wellness_suplemen,316000,33.1,Kalbe Farma,1,2014-12-11
SKU-01361,Suplemen 01361,wellness_suplemen,593000,38.8,Wardah,1,2018-12-21
SKU-01362,Suplemen 01362,wellness_suplemen,71734,30.1,Mustika Ratu,1,2012-06-16
SKU-01363,Suplemen 01363,wellness_suplemen,82405,31.4,Mustika Ratu,1,2011-04-13
SKU-01364,Suplemen 01364,wellness_suplemen,720000,29.5,PIM Pharma,1,2018-08-17
SKU-01365,Suplemen 01365,wellness_suplemen,233000,31.7,P&G Indonesia,1,2016-10-14
SKU-01366,Suplemen 01366,wellness_suplemen,340000,32.3,Dexa Medica,1,2015-10-04
SKU-01367,Suplemen 01367,wellness_suplemen,505000,39.1,Abbott Nutrition,1,2015-05-04
SKU-01368,Suplemen 01368,wellness_suplemen,58739,35.0,Combiphar,1,2012-09-10
SKU-01369,Suplemen 01369,wellness_suplemen,704000,35.8,Tempo Scan,1,2014-02-26
SKU-01370,Suplemen 01370,wellness_suplemen,359000,28.2,Dexa Medica,1,2019-02-02
SKU-01371,Suplemen 01371,wellness_suplemen,562000,32.3,Mustika Ratu,1,2010-01-09
SKU-01372,Suplemen 01372,wellness_suplemen,194000,32.9,Indofarma,1,2018-11-25
SKU-01373,Suplemen 01373,wellness_suplemen,638000,30.2,Pharos Indonesia,1,2012-12-07
SKU-01374,Suplemen 01374,wellness_suplemen,503000,36.2,Pharos Indonesia,1,2010-08-12
SKU-01375,Suplemen 01375,wellness_suplemen,311000,39.4,Unilever Wellness,1,2011-05-10
SKU-01376,Suplemen 01376,wellness_suplemen,676000,32.4,Abbott Nutrition,1,2015-10-05
SKU-01377,Suplemen 01377,wellness_suplemen,767000,38.7,PIM Pharma,1,2018-04-10
SKU-01378,Suplemen 01378,wellness_suplemen,370000,29.2,Abbott Nutrition,1,2017-09-06
SKU-01379,Suplemen 01379,wellness_suplemen,444000,39.0,Mustika Ratu,1,2018-08-23
SKU-01380,Suplemen 01380,wellness_suplemen,378000,35.1,P&G Indonesia,1,2016-08-14
SKU-01381,Suplemen 01381,wellness_suplemen,480000,34.5,Beurer ID,0,2016-02-25
SKU-01382,Suplemen 01382,wellness_suplemen,197000,36.6,Indofarma,1,2019-09-12
SKU-01383,Suplemen 01383,wellness_suplemen,183000,36.7,Abbott Nutrition,1,2010-07-05
SKU-01384,Suplemen 01384,wellness_suplemen,473000,37.4,L'Oreal Indonesia,1,2018-08-27
SKU-01385,Suplemen 01385,wellness_suplemen,107000,29.2,PIM Pharma,1,2011-06-20
SKU-01386,Suplemen 01386,wellness_suplemen,152000,39.5,Abbott Nutrition,1,2015-01-04
SKU-01387,Suplemen 01387,wellness_suplemen,663000,37.4,Dexa Medica,1,2018-03-18
SKU-01388,Suplemen 01388,wellness_suplemen,569000,29.9,Combiphar,1,2014-12-01
SKU-01389,Suplemen 01389,wellness_suplemen,559000,36.7,Soho Global,1,2010-03-20
SKU-01390,Suplemen 01390,wellness_suplemen,177000,35.3,Pyridam Farma,1,2017-01-27
SKU-01391,Suplemen 01391,wellness_suplemen,580000,34.2,Dexa Medica,1,2014-07-16
SKU-01392,Suplemen 01392,wellness_suplemen,243000,39.5,Beurer ID,1,2019-11-15
SKU-01393,Suplemen 01393,wellness_suplemen,740000,36.6,Mustika Ratu,1,2010-03-05
SKU-01394,Suplemen 01394,wellness_suplemen,739000,31.4,OmronID,1,2018-04-16
SKU-01395,Suplemen 01395,wellness_suplemen,554000,32.1,Sanbe,1,2017-06-22
SKU-01396,Suplemen 01396,wellness_suplemen,339000,33.5,Sanbe,1,2016-03-01
SKU-01397,Suplemen 01397,wellness_suplemen,347000,34.4,Abbott Nutrition,1,2019-05-02
SKU-01398,Suplemen 01398,wellness_suplemen,726000,37.1,L'Oreal Indonesia,0,2015-03-15
SKU-01399,Suplemen 01399,wellness_suplemen,531000,31.9,Tempo Scan,1,2018-04-12
SKU-01400,Suplemen 01400,wellness_suplemen,791000,35.4,OmronID,1,2012-06-21
SKU-01401,Suplemen 01401,wellness_suplemen,641000,32.8,Combiphar,1,2014-07-03
SKU-01402,Suplemen 01402,wellness_suplemen,726000,34.8,Wardah,1,2012-10-23
SKU-01403,Suplemen 01403,wellness_suplemen,582000,38.9,OmronID,1,2015-10-19
SKU-01404,Suplemen 01404,wellness_suplemen,415000,36.2,Unilever Wellness,1,2010-12-06
SKU-01405,Suplemen 01405,wellness_suplemen,293000,29.4,Sanbe,1,2017-06-25
SKU-01406,Suplemen 01406,wellness_suplemen,293000,41.7,Pyridam Farma,1,2012-12-13
SKU-01407,Suplemen 01407,wellness_suplemen,490000,40.9,Dexa Medica,1,2011-01-28
SKU-01408,Suplemen 01408,wellness_suplemen,126000,34.2,P&G Indonesia,1,2010-03-11
SKU-01409,Suplemen 01409,wellness_suplemen,163000,37.8,Unilever Wellness,1,2019-09-07
SKU-01410,Suplemen 01410,wellness_suplemen,255000,31.5,L'Oreal Indonesia,1,2013-04-24
SKU-01411,Suplemen 01411,wellness_suplemen,220000,34.1,OmronID,1,2013-02-19
SKU-01412,Suplemen 01412,wellness_suplemen,75420,36.8,Sanbe,1,2012-01-12
SKU-01413,Suplemen 01413,wellness_suplemen,478000,36.0,Pharos Indonesia,1,2018-08-07
SKU-01414,Suplemen 01414,wellness_suplemen,268000,36.0,Wardah,1,2015-10-18
SKU-01415,Suplemen 01415,wellness_suplemen,195000,39.2,L'Oreal Indonesia,1,2016-02-19
SKU-01416,Suplemen 01416,wellness_suplemen,132000,29.8,OmronID,1,2011-08-08
SKU-01417,Suplemen 01417,wellness_suplemen,104000,36.4,Bristol-Myers ID,0,2014-05-13
SKU-01418,Suplemen 01418,wellness_suplemen,787000,33.0,Tempo Scan,1,2011-09-19
SKU-01419,Suplemen 01419,wellness_suplemen,303000,39.9,OmronID,1,2019-01-18
SKU-01420,Suplemen 01420,wellness_suplemen,781000,40.5,Abbott Nutrition,1,2014-11-01
SKU-01421,Suplemen 01421,wellness_suplemen,83842,32.7,PIM Pharma,1,2010-03-07
SKU-01422,Suplemen 01422,wellness_suplemen,624000,39.4,Bristol-Myers ID,1,2010-04-16
SKU-01423,Suplemen 01423,wellness_suplemen,126000,39.3,Abbott Nutrition,1,2010-06-03
SKU-01424,Suplemen 01424,wellness_suplemen,486000,36.4,Pharos Indonesia,1,2017-03-09
SKU-01425,Suplemen 01425,wellness_suplemen,93768,29.5,Wardah,1,2015-07-16
SKU-01426,Suplemen 01426,wellness_suplemen,368000,38.9,Pyridam Farma,0,2010-01-25
SKU-01427,Suplemen 01427,wellness_suplemen,256000,35.5,Unilever Wellness,1,2010-09-16
SKU-01428,Suplemen 01428,wellness_suplemen,105000,33.4,Unilever Wellness,1,2016-12-14
SKU-01429,Suplemen 01429,wellness_suplemen,626000,29.9,L'Oreal Indonesia,1,2019-06-12
SKU-01430,Suplemen 01430,wellness_suplemen,253000,32.8,Dexa Medica,1,2011-10-01
SKU-01431,Suplemen 01431,wellness_suplemen,288000,33.8,Beurer ID,1,2010-12-08
SKU-01432,Suplemen 01432,wellness_suplemen,110000,29.1,Combiphar,1,2014-01-11
SKU-01433,Suplemen 01433,wellness_suplemen,417000,36.4,Pyridam Farma,1,2012-10-13
SKU-01434,Suplemen 01434,wellness_suplemen,552000,37.2,Pharos Indonesia,1,2018-04-16
SKU-01435,Suplemen 01435,wellness_suplemen,790000,38.3,P&G Indonesia,1,2013-08-23
SKU-01436,Suplemen 01436,wellness_suplemen,367000,41.2,Beurer ID,1,2013-09-09
SKU-01437,Suplemen 01437,wellness_suplemen,384000,37.8,OmronID,1,2015-07-23
SKU-01438,Suplemen 01438,wellness_suplemen,702000,34.8,Pharos Indonesia,1,2012-09-08
SKU-01439,Suplemen 01439,wellness_suplemen,370000,38.4,Soho Global,1,2012-01-08
SKU-01440,Suplemen 01440,wellness_suplemen,782000,34.2,L'Oreal Indonesia,1,2010-08-27
SKU-01441,Suplemen 01441,wellness_suplemen,85395,31.8,Abbott Nutrition,1,2011-01-09
SKU-01442,Suplemen 01442,wellness_suplemen,689000,33.4,Kalbe Farma,1,2016-08-02
SKU-01443,Suplemen 01443,wellness_suplemen,285000,30.9,Tempo Scan,1,2018-01-22
SKU-01444,Suplemen 01444,wellness_suplemen,370000,28.4,P&G Indonesia,1,2019-06-27
SKU-01445,Suplemen 01445,wellness_suplemen,325000,39.3,Abbott Nutrition,1,2010-06-24
SKU-01446,Suplemen 01446,wellness_suplemen,702000,34.1,Mustika Ratu,1,2010-02-18
SKU-01447,Suplemen 01447,wellness_suplemen,457000,41.3,Indofarma,1,2018-08-14
SKU-01448,Suplemen 01448,wellness_suplemen,650000,38.1,OmronID,1,2016-08-24
SKU-01449,Suplemen 01449,wellness_suplemen,300000,29.8,Kalbe Farma,1,2014-02-08
SKU-01450,Suplemen 01450,wellness_suplemen,619000,32.1,Abbott Nutrition,1,2019-05-12
SKU-01451,Suplemen 01451,wellness_suplemen,332000,37.2,Kalbe Farma,1,2019-11-11
SKU-01452,Suplemen 01452,wellness_suplemen,327000,39.9,L'Oreal Indonesia,1,2017-01-15
SKU-01453,Suplemen 01453,wellness_suplemen,88801,41.5,Wardah,1,2018-04-14
SKU-01454,Suplemen 01454,wellness_suplemen,111000,36.1,Pharos Indonesia,1,2019-09-11
SKU-01455,Suplemen 01455,wellness_suplemen,117000,34.2,PIM Pharma,1,2014-05-28
SKU-01456,Suplemen 01456,wellness_suplemen,569000,29.8,Tempo Scan,1,2019-11-02
SKU-01457,Suplemen 01457,wellness_suplemen,294000,29.6,Dexa Medica,1,2018-08-19
SKU-01458,Suplemen 01458,wellness_suplemen,383000,28.6,Pyridam Farma,1,2014-05-01
SKU-01459,Suplemen 01459,wellness_suplemen,761000,39.8,P&G Indonesia,1,2010-10-08
SKU-01460,Suplemen 01460,wellness_suplemen,417000,29.5,OmronID,1,2018-02-08
SKU-01461,Suplemen 01461,wellness_suplemen,264000,32.6,P&G Indonesia,1,2016-02-21
SKU-01462,Suplemen 01462,wellness_suplemen,497000,40.3,Combiphar,0,2019-06-11
SKU-01463,Suplemen 01463,wellness_suplemen,478000,40.6,P&G Indonesia,1,2014-10-01
SKU-01464,Suplemen 01464,wellness_suplemen,218000,33.2,Indofarma,1,2019-01-04
SKU-01465,Suplemen 01465,wellness_suplemen,689000,31.0,Bristol-Myers ID,1,2018-10-23
SKU-01466,Suplemen 01466,wellness_suplemen,411000,41.2,Unilever Wellness,1,2010-11-24
SKU-01467,Suplemen 01467,wellness_suplemen,207000,33.3,Pharos Indonesia,1,2013-10-17
SKU-01468,Suplemen 01468,wellness_suplemen,652000,36.8,Mustika Ratu,1,2011-09-26
SKU-01469,Suplemen 01469,wellness_suplemen,104000,36.5,OmronID,1,2015-05-07
SKU-01470,Suplemen 01470,wellness_suplemen,653000,32.1,Pyridam Farma,1,2015-04-15
SKU-01471,Suplemen 01471,wellness_suplemen,380000,38.5,Sanbe,1,2017-12-14
SKU-01472,Suplemen 01472,wellness_suplemen,429000,29.1,Beurer ID,1,2015-11-16
SKU-01473,Suplemen 01473,wellness_suplemen,685000,31.2,Mustika Ratu,1,2012-09-08
SKU-01474,Suplemen 01474,wellness_suplemen,477000,37.4,Combiphar,1,2014-06-11
SKU-01475,Suplemen 01475,wellness_suplemen,174000,29.1,Mustika Ratu,1,2012-10-16
SKU-01476,Suplemen 01476,wellness_suplemen,713000,40.3,Soho Global,1,2017-01-06
SKU-01477,Suplemen 01477,wellness_suplemen,177000,33.9,Beurer ID,1,2017-12-04
SKU-01478,Suplemen 01478,wellness_suplemen,183000,40.2,Mustika Ratu,0,2012-02-05
SKU-01479,Suplemen 01479,wellness_suplemen,590000,40.1,Unilever Wellness,1,2015-03-13
SKU-01480,Suplemen 01480,wellness_suplemen,781000,35.8,Indofarma,1,2015-10-20
SKU-01481,Suplemen 01481,wellness_suplemen,697000,29.5,Dexa Medica,1,2015-08-14
SKU-01482,Suplemen 01482,wellness_suplemen,711000,34.3,Mustika Ratu,1,2017-12-05
SKU-01483,Suplemen 01483,wellness_suplemen,242000,38.1,Abbott Nutrition,1,2018-02-05
SKU-01484,Suplemen 01484,wellness_suplemen,58161,36.3,P&G Indonesia,1,2017-07-11
SKU-01485,Suplemen 01485,wellness_suplemen,510000,30.5,Abbott Nutrition,1,2011-04-10
SKU-01486,Suplemen 01486,wellness_suplemen,567000,32.8,Abbott Nutrition,1,2018-10-17
SKU-01487,Suplemen 01487,wellness_suplemen,497000,32.0,Unilever Wellness,1,2012-03-02
SKU-01488,Suplemen 01488,wellness_suplemen,271000,34.0,PIM Pharma,1,2019-06-04
SKU-01489,Suplemen 01489,wellness_suplemen,414000,32.0,Sanbe,1,2017-08-08
SKU-01490,Suplemen 01490,wellness_suplemen,228000,32.0,PIM Pharma,1,2011-04-22
SKU-01491,Suplemen 01491,wellness_suplemen,342000,30.0,Soho Global,1,2018-03-01
SKU-01492,Suplemen 01492,wellness_suplemen,677000,40.6,Beurer ID,1,2013-01-16
SKU-01493,Suplemen 01493,wellness_suplemen,77029,33.2,Indofarma,1,2019-07-24
SKU-01494,Suplemen 01494,wellness_suplemen,516000,35.3,L'Oreal Indonesia,1,2011-12-23
SKU-01495,Suplemen 01495,wellness_suplemen,176000,34.2,Mustika Ratu,1,2011-03-09
SKU-01496,Suplemen 01496,wellness_suplemen,751000,29.6,P&G Indonesia,1,2013-12-03
SKU-01497,Suplemen 01497,wellness_suplemen,393000,30.2,Bristol-Myers ID,1,2018-11-25
SKU-01498,Suplemen 01498,wellness_suplemen,128000,37.9,Bristol-Myers ID,1,2010-07-04
SKU-01499,Suplemen 01499,wellness_suplemen,789000,39.1,Bristol-Myers ID,1,2018-11-27
SKU-01500,Suplemen 01500,wellness_suplemen,706000,28.5,Kalbe Farma,1,2019-07-28
SKU-01501,Suplemen 01501,wellness_suplemen,281000,37.4,PIM Pharma,1,2017-03-24
SKU-01502,Suplemen 01502,wellness_suplemen,571000,32.0,Soho Global,1,2011-09-28
SKU-01503,Suplemen 01503,wellness_suplemen,275000,28.0,Pharos Indonesia,1,2019-04-23
SKU-01504,Suplemen 01504,wellness_suplemen,237000,28.5,PIM Pharma,1,2019-04-21
SKU-01505,Suplemen 01505,wellness_suplemen,416000,34.8,Tempo Scan,1,2013-05-22
SKU-01506,Suplemen 01506,wellness_suplemen,559000,34.9,Unilever Wellness,1,2018-08-10
SKU-01507,Suplemen 01507,wellness_suplemen,151000,31.1,Indofarma,1,2017-06-08
SKU-01508,Suplemen 01508,wellness_suplemen,745000,33.9,Tempo Scan,1,2015-11-04
SKU-01509,Suplemen 01509,wellness_suplemen,414000,37.8,Combiphar,1,2017-08-20
SKU-01510,Suplemen 01510,wellness_suplemen,482000,37.6,Kalbe Farma,1,2018-04-28
SKU-01511,Suplemen 01511,wellness_suplemen,479000,28.9,Bristol-Myers ID,1,2015-07-13
SKU-01512,Suplemen 01512,wellness_suplemen,513000,34.0,PIM Pharma,1,2014-08-24
SKU-01513,Suplemen 01513,wellness_suplemen,280000,32.8,Dexa Medica,1,2016-04-19
SKU-01514,Suplemen 01514,wellness_suplemen,225000,35.5,Sanbe,1,2019-10-11
SKU-01515,Suplemen 01515,wellness_suplemen,185000,36.5,Kalbe Farma,1,2010-07-03
SKU-01516,Suplemen 01516,wellness_suplemen,789000,32.7,P&G Indonesia,1,2018-02-21
SKU-01517,Suplemen 01517,wellness_suplemen,102000,35.3,P&G Indonesia,1,2012-09-13
SKU-01518,Suplemen 01518,wellness_suplemen,290000,32.1,Tempo Scan,1,2015-07-07
SKU-01519,Suplemen 01519,wellness_suplemen,630000,38.3,Kalbe Farma,0,2010-09-04
SKU-01520,Suplemen 01520,wellness_suplemen,576000,33.6,Wardah,0,2014-05-01
SKU-01521,Suplemen 01521,wellness_suplemen,291000,36.8,Pyridam Farma,0,2011-07-21
SKU-01522,Suplemen 01522,wellness_suplemen,470000,29.8,PIM Pharma,1,2011-02-17
SKU-01523,Suplemen 01523,wellness_suplemen,788000,38.7,Mustika Ratu,0,2018-10-05
SKU-01524,Suplemen 01524,wellness_suplemen,150000,38.3,Unilever Wellness,1,2019-05-26
SKU-01525,Suplemen 01525,wellness_suplemen,389000,34.0,Kalbe Farma,1,2017-04-04
