response_id,response_date,customer_id,channel_source,nps_score,category,top_complaint,would_recommend,comment_id
NPS-011175,2025-01-09,CUST-588685,apps,9,Promoter,tidak_ada_komplain,yes,
NPS-011483,2025-01-09,CUST-740840,in_store,7,Passive,tidak_ada_komplain,yes,
NPS-000250,2025-01-10,CUST-275870,apps,9,Promoter,cs_lambat,yes,CMT-000250
NPS-000639,2025-01-10,CUST-654192,in_store,9,Promoter,tidak_ada_komplain,yes,
NPS-000992,2025-01-10,CUST-230892,apps,10,Promoter,tidak_ada_komplain,yes,
NPS-001234,2025-01-10,CUST-233957,apps,9,Promoter,tidak_ada_komplain,yes,
NPS-001351,2025-01-10,CUST-252505,apps,6,Detractor,aplikasi_lambat,no,CMT-001351
NPS-001384,2025-01-10,CUST-494663,apps,9,Promoter,cs_lambat,yes,CMT-001384
NPS-001868,2025-01-10,CUST-956499,in_store,3,Detractor,kasir_lama,definitely_no,
NPS-001950,2025-01-10,CUST-485649,b2b,9,Promoter,tidak_ada_komplain,yes,CMT-001950
NPS-002068,2025-01-10,CUST-933663,apps,10,Promoter,tidak_ada_komplain,yes,CMT-002068
NPS-003448,2025-01-10,CUST-350744,apps,8,Passive,tidak_ada_komplain,yes,CMT-003448
NPS-003635,2025-01-10,CUST-492659,in_store,10,Promoter,cs_lambat,yes,CMT-003635
NPS-003956,2025-01-10,CUST-322286,apps,7,Passive,tidak_ada_komplain,yes,
NPS-004563,2025-01-10,CUST-447757,in_store,10,Promoter,tidak_ada_komplain,yes,
NPS-004865,2025-01-10,CUST-162207,b2b,7,Passive,cs_lambat,yes,CMT-004865
NPS-004932,2025-01-10,CUST-713638,in_store,9,Promoter,tidak_ada_komplain,yes,
NPS-005174,2025-01-10,CUST-265100,b2b,7,Passive,tidak_ada_komplain,yes,
NPS-005394,2025-01-10,CUST-150782,in_store,3,Detractor,cs_lambat,definitely_no,
NPS-006227,2025-01-10,CUST-579388,in_store,8,Passive,tidak_ada_komplain,yes,CMT-006227
NPS-006919,2025-01-10,CUST-965865,in_store,10,Promoter,harga_mahal,yes,CMT-006919
NPS-007403,2025-01-10,CUST-355091,apps,4,Detractor,harga_mahal,definitely_no,
NPS-008254,2025-01-10,CUST-271387,in_store,8,Passive,tidak_ada_komplain,yes,
NPS-008612,2025-01-10,CUST-548982,apps,0,Detractor,cs_lambat,definitely_no,CMT-008612
NPS-008749,2025-01-10,CUST-580088,in_store,8,Passive,tidak_ada_komplain,yes,
NPS-008957,2025-01-10,CUST-110668,in_store,9,Promoter,tidak_ada_komplain,yes,
NPS-009198,2025-01-10,CUST-544183,apps,10,Promoter,pengiriman_lambat,yes,
NPS-009411,2025-01-10,CUST-866928,in_store,8,Passive,tidak_ada_komplain,yes,CMT-009411
NPS-009539,2025-01-10,CUST-223922,b2b,9,Promoter,tidak_ada_komplain,yes,
NPS-009628,2025-01-10,CUST-959893,apps,8,Passive,tidak_ada_komplain,yes,CMT-009628
NPS-010038,2025-01-10,CUST-878249,in_store,10,Promoter,kasir_lama,yes,CMT-010038
NPS-011036,2025-01-10,CUST-942783,in_store,10,Promoter,tidak_ada_komplain,yes,CMT-011036
NPS-011971,2025-01-10,CUST-509127,in_store,9,Promoter,obat_tidak_lengkap,yes,
NPS-000122,2025-01-11,CUST-470933,in_store,7,Passive,obat_tidak_lengkap,yes,CMT-000122
NPS-000259,2025-01-11,CUST-170616,b2b,4,Detractor,obat_tidak_lengkap,definitely_no,
NPS-001349,2025-01-11,CUST-454542,in_store,6,Detractor,harga_mahal,no,CMT-001349
NPS-001835,2025-01-11,CUST-650231,in_store,7,Passive,tidak_ada_komplain,yes,
NPS-001883,2025-01-11,CUST-557101,in_store,4,Detractor,obat_tidak_lengkap,definitely_no,
NPS-002363,2025-01-11,CUST-464375,in_store,8,Passive,tidak_ada_komplain,yes,CMT-002363
NPS-002392,2025-01-11,CUST-630860,apps,9,Promoter,tidak_ada_komplain,yes,CMT-002392
NPS-002754,2025-01-11,CUST-977463,apps,8,Passive,tidak_ada_komplain,yes,CMT-002754
NPS-002766,2025-01-11,CUST-543379,in_store,9,Promoter,tidak_ada_komplain,yes,CMT-002766
NPS-002947,2025-01-11,CUST-819149,b2b,10,Promoter,tidak_ada_komplain,yes,
NPS-003186,2025-01-11,CUST-865990,apps,10,Promoter,tidak_ada_komplain,yes,CMT-003186
NPS-003327,2025-01-11,CUST-369875,apps,6,Detractor,aplikasi_lambat,no,
NPS-003396,2025-01-11,CUST-910059,apps,4,Detractor,stok_tidak_akurat,definitely_no,CMT-003396
NPS-004087,2025-01-11,CUST-796056,apps,8,Passive,stok_tidak_akurat,yes,
NPS-005040,2025-01-11,CUST-805096,in_store,7,Passive,tidak_ada_komplain,yes,CMT-005040
NPS-005111,2025-01-11,CUST-941910,in_store,7,Passive,tidak_ada_komplain,yes,CMT-005111
NPS-006309,2025-01-11,CUST-312268,in_store,7,Passive,tidak_ada_komplain,yes,
NPS-006454,2025-01-11,CUST-699259,apps,9,Promoter,pengiriman_lambat,yes,
NPS-006464,2025-01-11,CUST-723314,in_store,7,Passive,harga_mahal,yes,
NPS-006602,2025-01-11,CUST-414081,in_store,8,Passive,tidak_ada_komplain,yes,CMT-006602
NPS-006933,2025-01-11,CUST-950979,in_store,10,Promoter,tidak_ada_komplain,yes,
NPS-007025,2025-01-11,CUST-165704,apps,8,Passive,tidak_ada_komplain,yes,CMT-007025
NPS-007105,2025-01-11,CUST-763572,apps,9,Promoter,tidak_ada_komplain,yes,CMT-007105
NPS-007272,2025-01-11,CUST-319044,in_store,10,Promoter,obat_tidak_lengkap,yes,CMT-007272
NPS-007502,2025-01-11,CUST-257472,apps,10,Promoter,obat_tidak_lengkap,yes,
NPS-007657,2025-01-11,CUST-300726,in_store,9,Promoter,tidak_ada_komplain,yes,CMT-007657
NPS-007977,2025-01-11,CUST-113579,in_store,9,Promoter,cs_lambat,yes,CMT-007977
NPS-008356,2025-01-11,CUST-712418,apps,10,Promoter,tidak_ada_komplain,yes,CMT-008356
NPS-008590,2025-01-11,CUST-336508,in_store,9,Promoter,aplikasi_lambat,yes,CMT-008590
NPS-008955,2025-01-11,CUST-567464,b2b,3,Detractor,obat_tidak_lengkap,definitely_no,
NPS-008960,2025-01-11,CUST-628507,in_store,7,Passive,tidak_ada_komplain,yes,
NPS-009842,2025-01-11,CUST-554529,apps,10,Promoter,tidak_ada_komplain,yes,CMT-009842
NPS-010946,2025-01-11,CUST-522894,in_store,7,Passive,obat_tidak_lengkap,yes,CMT-010946
NPS-010980,2025-01-11,CUST-601131,apps,7,Passive,cs_lambat,yes,CMT-010980
NPS-011183,2025-01-11,CUST-900016,in_store,4,Detractor,cs_lambat,definitely_no,
NPS-000265,2025-01-12,CUST-253551,apps,7,Passive,aplikasi_lambat,yes,CMT-000265
NPS-000410,2025-01-12,CUST-673720,apps,3,Detractor,harga_mahal,definitely_no,CMT-000410
NPS-000973,2025-01-12,CUST-895217,in_store,9,Promoter,cs_lambat,yes,
NPS-000999,2025-01-12,CUST-697661,b2b,2,Detractor,harga_mahal,definitely_no,
NPS-001179,2025-01-12,CUST-608269,in_store,8,Passive,tidak_ada_komplain,yes,CMT-001179
NPS-001230,2025-01-12,CUST-317349,apps,9,Promoter,tidak_ada_komplain,yes,
NPS-001549,2025-01-12,CUST-744911,in_store,7,Passive,tidak_ada_komplain,yes,
NPS-001673,2025-01-12,CUST-835068,apps,7,Passive,tidak_ada_komplain,yes,
NPS-001969,2025-01-12,CUST-428019,in_store,8,Passive,tidak_ada_komplain,yes,CMT-001969
NPS-002725,2025-01-12,CUST-417799,apps,8,Passive,aplikasi_lambat,yes,CMT-002725
NPS-003182,2025-01-12,CUST-237649,in_store,9,Promoter,tidak_ada_komplain,yes,
NPS-003229,2025-01-12,CUST-881710,in_store,8,Passive,tidak_ada_komplain,yes,CMT-003229
NPS-003600,2025-01-12,CUST-327515,in_store,7,Passive,tidak_ada_komplain,yes,
NPS-005636,2025-01-12,CUST-179760,b2b,8,Passive,tidak_ada_komplain,yes,
NPS-006733,2025-01-12,CUST-944769,in_store,7,Passive,tidak_ada_komplain,yes,
NPS-007087,2025-01-12,CUST-603255,in_store,9,Promoter,harga_mahal,yes,
NPS-008277,2025-01-12,CUST-702606,in_store,6,Detractor,kasir_lama,no,CMT-008277
NPS-008483,2025-01-12,CUST-672299,apps,10,Promoter,tidak_ada_komplain,yes,CMT-008483
NPS-008547,2025-01-12,CUST-914906,in_store,7,Passive,tidak_ada_komplain,yes,CMT-008547
NPS-008744,2025-01-12,CUST-936835,apps,7,Passive,tidak_ada_komplain,yes,
NPS-009590,2025-01-12,CUST-805650,in_store,8,Passive,tidak_ada_komplain,yes,
NPS-009841,2025-01-12,CUST-851017,in_store,10,Promoter,pengiriman_lambat,yes,CMT-009841
NPS-010478,2025-01-12,CUST-504265,in_store,7,Passive,kasir_lama,yes,CMT-010478
NPS-010593,2025-01-12,CUST-284510,apps,8,Passive,stok_tidak_akurat,yes,CMT-010593
NPS-010669,2025-01-12,CUST-186018,in_store,6,Detractor,harga_mahal,no,CMT-010669
NPS-010744,2025-01-12,CUST-999255,in_store,8,Passive,pengiriman_lambat,yes,
NPS-011507,2025-01-12,CUST-700219,in_store,9,Promoter,tidak_ada_komplain,yes,
NPS-011630,2025-01-12,CUST-854678,apps,3,Detractor,stok_tidak_akurat,definitely_no,CMT-011630
NPS-011652,2025-01-12,CUST-833133,apps,2,Detractor,stok_tidak_akurat,definitely_no,
NPS-011691,2025-01-12,CUST-712624,apps,9,Promoter,tidak_ada_komplain,yes,CMT-011691
NPS-011828,2025-01-12,CUST-973144,b2b,8,Passive,harga_mahal,yes,
NPS-011991,2025-01-12,CUST-532832,apps,9,Promoter,kasir_lama,yes,
NPS-000846,2025-01-13,CUST-176082,in_store,7,Passive,tidak_ada_komplain,yes,
NPS-000911,2025-01-13,CUST-809013,apps,9,Promoter,tidak_ada_komplain,yes,CMT-000911
NPS-000970,2025-01-13,CUST-775560,in_store,8,Passive,tidak_ada_komplain,yes,
NPS-001763,2025-01-13,CUST-374619,apps,5,Detractor,aplikasi_lambat,no,CMT-001763
NPS-002240,2025-01-13,CUST-561415,apps,8,Passive,tidak_ada_komplain,yes,
NPS-002463,2025-01-13,CUST-435889,b2b,7,Passive,tidak_ada_komplain,yes,CMT-002463
NPS-002584,2025-01-13,CUST-490824,apps,8,Passive,tidak_ada_komplain,yes,CMT-002584
NPS-003025,2025-01-13,CUST-843862,b2b,8,Passive,tidak_ada_komplain,yes,CMT-003025
NPS-003090,2025-01-13,CUST-970700,in_store,10,Promoter,tidak_ada_komplain,yes,
NPS-003246,2025-01-13,CUST-575777,in_store,6,Detractor,cs_lambat,no,
NPS-003751,2025-01-13,CUST-594990,in_store,9,Promoter,tidak_ada_komplain,yes,CMT-003751
NPS-004022,2025-01-13,CUST-277730,in_store,10,Promoter,harga_mahal,yes,
NPS-004228,2025-01-13,CUST-490455,in_store,9,Promoter,tidak_ada_komplain,yes,CMT-004228
NPS-004304,2025-01-13,CUST-155231,in_store,6,Detractor,kasir_lama,no,CMT-004304
NPS-004322,2025-01-13,CUST-400586,apps,5,Detractor,stok_tidak_akurat,no,
NPS-005235,2025-01-13,CUST-536753,apps,3,Detractor,harga_mahal,definitely_no,CMT-005235
NPS-005413,2025-01-13,CUST-280028,apps,8,Passive,harga_mahal,yes,CMT-005413
NPS-006153,2025-01-13,CUST-840839,apps,7,Passive,tidak_ada_komplain,yes,CMT-006153
NPS-006666,2025-01-13,CUST-254144,in_store,6,Detractor,harga_mahal,no,
NPS-006682,2025-01-13,CUST-979042,in_store,9,Promoter,tidak_ada_komplain,yes,
NPS-006749,2025-01-13,CUST-360324,apps,9,Promoter,kasir_lama,yes,
NPS-007118,2025-01-13,CUST-525197,in_store,10,Promoter,cs_lambat,yes,
NPS-007795,2025-01-13,CUST-534188,apps,10,Promoter,tidak_ada_komplain,yes,
NPS-008067,2025-01-13,CUST-666315,apps,9,Promoter,tidak_ada_komplain,yes,CMT-008067
NPS-008343,2025-01-13,CUST-482001,in_store,3,Detractor,kasir_lama,definitely_no,
NPS-008745,2025-01-13,CUST-982824,apps,9,Promoter,tidak_ada_komplain,yes,
NPS-008816,2025-01-13,CUST-703497,apps,9,Promoter,tidak_ada_komplain,yes,
NPS-009536,2025-01-13,CUST-199611,apps,5,Detractor,aplikasi_lambat,no,CMT-009536
NPS-009538,2025-01-13,CUST-919028,in_store,7,Passive,tidak_ada_komplain,yes,
NPS-009614,2025-01-13,CUST-127881,in_store,1,Detractor,harga_mahal,definitely_no,
NPS-009771,2025-01-13,CUST-974370,in_store,7,Passive,harga_mahal,yes,
NPS-010113,2025-01-13,CUST-587928,in_store,9,Promoter,tidak_ada_komplain,yes,CMT-010113
NPS-010664,2025-01-13,CUST-351968,apps,8,Passive,tidak_ada_komplain,yes,CMT-010664
NPS-010728,2025-01-13,CUST-912123,in_store,1,Detractor,harga_mahal,definitely_no,
NPS-010777,2025-01-13,CUST-794893,in_store,10,Promoter,harga_mahal,yes,
NPS-010785,2025-01-13,CUST-290040,in_store,8,Passive,tidak_ada_komplain,yes,CMT-010785
NPS-011309,2025-01-13,CUST-734286,apps,9,Promoter,tidak_ada_komplain,yes,CMT-011309
NPS-011775,2025-01-13,CUST-392003,in_store,5,Detractor,obat_tidak_lengkap,no,CMT-011775
NPS-011790,2025-01-13,CUST-558793,apps,9,Promoter,tidak_ada_komplain,yes,CMT-011790
NPS-011977,2025-01-13,CUST-112464,in_store,9,Promoter,stok_tidak_akurat,yes,
NPS-000055,2025-01-14,CUST-193281,in_store,9,Promoter,tidak_ada_komplain,yes,
NPS-000709,2025-01-14,CUST-696206,in_store,7,Passive,tidak_ada_komplain,yes,
NPS-002307,2025-01-14,CUST-281098,apps,3,Detractor,stok_tidak_akurat,definitely_no,
NPS-002328,2025-01-14,CUST-583037,apps,7,Passive,tidak_ada_komplain,yes,CMT-002328
NPS-002934,2025-01-14,CUST-945005,in_store,1,Detractor,obat_tidak_lengkap,definitely_no,
NPS-003084,2025-01-14,CUST-984366,b2b,6,Detractor,cs_lambat,no,
NPS-003755,2025-01-14,CUST-374799,in_store,7,Passive,tidak_ada_komplain,yes,
NPS-004215,2025-01-14,CUST-204366,in_store,10,Promoter,kasir_lama,yes,CMT-004215
NPS-004308,2025-01-14,CUST-234505,in_store,10,Promoter,tidak_ada_komplain,yes,CMT-004308
NPS-004954,2025-01-14,CUST-662527,apps,9,Promoter,stok_tidak_akurat,yes,
NPS-005147,2025-01-14,CUST-536359,apps,9,Promoter,kasir_lama,yes,CMT-005147
NPS-006815,2025-01-14,CUST-182597,apps,8,Passive,harga_mahal,yes,CMT-006815
NPS-006892,2025-01-14,CUST-484009,in_store,6,Detractor,cs_lambat,no,CMT-006892
NPS-007020,2025-01-14,CUST-574209,in_store,10,Promoter,stok_tidak_akurat,yes,
NPS-007270,2025-01-14,CUST-511560,in_store,9,Promoter,tidak_ada_komplain,yes,
NPS-007581,2025-01-14,CUST-147107,in_store,8,Passive,cs_lambat,yes,
NPS-007718,2025-01-14,CUST-150680,apps,7,Passive,tidak_ada_komplain,yes,
NPS-007873,2025-01-14,CUST-580954,apps,7,Passive,tidak_ada_komplain,yes,CMT-007873
NPS-007901,2025-01-14,CUST-547426,b2b,10,Promoter,tidak_ada_komplain,yes,CMT-007901
NPS-008201,2025-01-14,CUST-140908,apps,10,Promoter,tidak_ada_komplain,yes,CMT-008201
NPS-008430,2025-01-14,CUST-858540,in_store,10,Promoter,pengiriman_lambat,yes,
NPS-008874,2025-01-14,CUST-833623,in_store,10,Promoter,tidak_ada_komplain,yes,
NPS-008951,2025-01-14,CUST-242625,b2b,8,Passive,tidak_ada_komplain,yes,
NPS-008995,2025-01-14,CUST-547474,apps,10,Promoter,stok_tidak_akurat,yes,
NPS-009816,2025-01-14,CUST-256024,apps,10,Promoter,tidak_ada_komplain,yes,
NPS-009955,2025-01-14,CUST-937302,apps,9,Promoter,tidak_ada_komplain,yes,
NPS-010079,2025-01-14,CUST-183071,in_store,3,Detractor,obat_tidak_lengkap,definitely_no,
NPS-010573,2025-01-14,CUST-663455,in_store,10,Promoter,tidak_ada_komplain,yes,
NPS-010784,2025-01-14,CUST-820034,in_store,10,Promoter,stok_tidak_akurat,yes,
NPS-011151,2025-01-14,CUST-143904,in_store,2,Detractor,obat_tidak_lengkap,definitely_no,CMT-011151
NPS-011276,2025-01-14,CUST-736572,in_store,7,Passive,pengiriman_lambat,yes,CMT-011276
NPS-011901,2025-01-14,CUST-889763,in_store,5,Detractor,harga_mahal,no,
NPS-011964,2025-01-14,CUST-723647,apps,9,Promoter,tidak_ada_komplain,yes,
NPS-000458,2025-01-15,CUST-816113,in_store,10,Promoter,tidak_ada_komplain,yes,
NPS-001605,2025-01-15,CUST-350700,apps,10,Promoter,tidak_ada_komplain,yes,
NPS-002375,2025-01-15,CUST-384082,in_store,7,Passive,tidak_ada_komplain,yes,
NPS-003123,2025-01-15,CUST-760303,apps,5,Detractor,aplikasi_lambat,no,CMT-003123
NPS-003697,2025-01-15,CUST-618880,apps,1,Detractor,aplikasi_lambat,definitely_no,
NPS-004678,2025-01-15,CUST-714149,in_store,10,Promoter,stok_tidak_akurat,yes,
NPS-005334,2025-01-15,CUST-737723,apps,4,Detractor,aplikasi_lambat,definitely_no,CMT-005334
NPS-005504,2025-01-15,CUST-805184,in_store,9,Promoter,tidak_ada_komplain,yes,
NPS-006012,2025-01-15,CUST-428789,in_store,10,Promoter,kasir_lama,yes,
NPS-006194,2025-01-15,CUST-410408,in_store,10,Promoter,tidak_ada_komplain,yes,CMT-006194
NPS-006630,2025-01-15,CUST-823700,in_store,10,Promoter,tidak_ada_komplain,yes,CMT-006630
NPS-007103,2025-01-15,CUST-474619,in_store,9,Promoter,tidak_ada_komplain,yes,CMT-007103
NPS-007365,2025-01-15,CUST-865280,in_store,9,Promoter,tidak_ada_komplain,yes,CMT-007365
NPS-007522,2025-01-15,CUST-623415,apps,10,Promoter,tidak_ada_komplain,yes,CMT-007522
NPS-007566,2025-01-15,CUST-985475,in_store,6,Detractor,kasir_lama,no,
NPS-007898,2025-01-15,CUST-640319,apps,10,Promoter,tidak_ada_komplain,yes,CMT-007898
NPS-008185,2025-01-15,CUST-440684,in_store,10,Promoter,tidak_ada_komplain,yes,CMT-008185
NPS-008228,2025-01-15,CUST-509259,b2b,7,Passive,tidak_ada_komplain,yes,
NPS-008245,2025-01-15,CUST-480516,in_store,8,Passive,kasir_lama,yes,
NPS-009670,2025-01-15,CUST-524154,in_store,9,Promoter,obat_tidak_lengkap,yes,CMT-009670
NPS-009984,2025-01-15,CUST-925063,in_store,8,Passive,cs_lambat,yes,
NPS-010184,2025-01-15,CUST-341985,apps,5,Detractor,cs_lambat,no,CMT-010184
NPS-010924,2025-01-15,CUST-471053,b2b,10,Promoter,tidak_ada_komplain,yes,CMT-010924
NPS-011688,2025-01-15,CUST-950953,in_store,6,Detractor,cs_lambat,no,
NPS-011694,2025-01-15,CUST-684528,apps,10,Promoter,tidak_ada_komplain,yes,
NPS-000019,2025-01-16,CUST-763800,apps,7,Passive,tidak_ada_komplain,yes,CMT-000019
NPS-000560,2025-01-16,CUST-748983,in_store,9,Promoter,stok_tidak_akurat,yes,
NPS-001153,2025-01-16,CUST-527745,in_store,4,Detractor,cs_lambat,definitely_no,
NPS-001300,2025-01-16,CUST-232090,apps,8,Passive,pengiriman_lambat,yes,CMT-001300
NPS-001587,2025-01-16,CUST-613850,apps,8,Passive,tidak_ada_komplain,yes,CMT-001587
NPS-002658,2025-01-16,CUST-844886,in_store,9,Promoter,tidak_ada_komplain,yes,CMT-002658
NPS-003528,2025-01-16,CUST-316942,in_store,4,Detractor,kasir_lama,definitely_no,CMT-003528
NPS-003548,2025-01-16,CUST-194946,apps,7,Passive,kasir_lama,yes,CMT-003548
NPS-003980,2025-01-16,CUST-829491,in_store,9,Promoter,tidak_ada_komplain,yes,
NPS-004487,2025-01-16,CUST-110325,b2b,10,Promoter,tidak_ada_komplain,yes,
NPS-004887,2025-01-16,CUST-887390,in_store,8,Passive,cs_lambat,yes,
NPS-005418,2025-01-16,CUST-171630,in_store,10,Promoter,tidak_ada_komplain,yes,
NPS-005734,2025-01-16,CUST-743350,in_store,9,Promoter,stok_tidak_akurat,yes,CMT-005734
NPS-006319,2025-01-16,CUST-887227,apps,9,Promoter,tidak_ada_komplain,yes,
NPS-006643,2025-01-16,CUST-218293,apps,10,Promoter,tidak_ada_komplain,yes,
NPS-006762,2025-01-16,CUST-492579,in_store,1,Detractor,harga_mahal,definitely_no,
NPS-007222,2025-01-16,CUST-672543,apps,9,Promoter,pengiriman_lambat,yes,CMT-007222
NPS-008239,2025-01-16,CUST-314646,apps,9,Promoter,tidak_ada_komplain,yes,
NPS-008828,2025-01-16,CUST-231885,apps,2,Detractor,stok_tidak_akurat,definitely_no,
NPS-009176,2025-01-16,CUST-169599,apps,7,Passive,tidak_ada_komplain,yes,
NPS-009700,2025-01-16,CUST-640830,in_store,9,Promoter,tidak_ada_komplain,yes,
NPS-009903,2025-01-16,CUST-873144,in_store,5,Detractor,cs_lambat,no,CMT-009903
NPS-011255,2025-01-16,CUST-781867,apps,9,Promoter,tidak_ada_komplain,yes,
NPS-011385,2025-01-16,CUST-401657,in_store,4,Detractor,kasir_lama,definitely_no,CMT-011385
NPS-011768,2025-01-16,CUST-762574,in_store,0,Detractor,harga_mahal,definitely_no,
NPS-011791,2025-01-16,CUST-990549,apps,8,Passive,tidak_ada_komplain,yes,
NPS-011821,2025-01-16,CUST-614412,in_store,6,Detractor,kasir_lama,no,CMT-011821
NPS-000342,2025-01-17,CUST-204568,in_store,6,Detractor,kasir_lama,no,
NPS-001404,2025-01-17,CUST-764164,in_store,7,Passive,tidak_ada_komplain,yes,CMT-001404
NPS-001970,2025-01-17,CUST-133180,in_store,2,Detractor,obat_tidak_lengkap,definitely_no,CMT-001970
NPS-002265,2025-01-17,CUST-223291,in_store,2,Detractor,obat_tidak_lengkap,definitely_no,CMT-002265
NPS-002319,2025-01-17,CUST-484028,in_store,9,Promoter,tidak_ada_komplain,yes,
NPS-002893,2025-01-17,CUST-565566,in_store,4,Detractor,kasir_lama,definitely_no,CMT-002893
NPS-003153,2025-01-17,CUST-810468,in_store,10,Promoter,cs_lambat,yes,
NPS-003786,2025-01-17,CUST-640921,apps,6,Detractor,cs_lambat,no,CMT-003786
NPS-003788,2025-01-17,CUST-874850,b2b,2,Detractor,harga_mahal,definitely_no,CMT-003788
NPS-003850,2025-01-17,CUST-704922,b2b,9,Promoter,tidak_ada_komplain,yes,
NPS-004352,2025-01-17,CUST-475832,in_store,6,Detractor,kasir_lama,no,
NPS-004379,2025-01-17,CUST-885697,in_store,4,Detractor,cs_lambat,definitely_no,CMT-004379
NPS-004643,2025-01-17,CUST-491016,in_store,10,Promoter,tidak_ada_komplain,yes,
NPS-005444,2025-01-17,CUST-329306,apps,10,Promoter,pengiriman_lambat,yes,CMT-005444
NPS-005764,2025-01-17,CUST-804143,in_store,9,Promoter,tidak_ada_komplain,yes,CMT-005764
NPS-005797,2025-01-17,CUST-341028,b2b,10,Promoter,tidak_ada_komplain,yes,CMT-005797
NPS-006095,2025-01-17,CUST-824383,apps,9,Promoter,pengiriman_lambat,yes,CMT-006095
NPS-006283,2025-01-17,CUST-789760,in_store,0,Detractor,harga_mahal,definitely_no,CMT-006283
NPS-006595,2025-01-17,CUST-635133,in_store,8,Passive,tidak_ada_komplain,yes,
NPS-007024,2025-01-17,CUST-738950,in_store,6,Detractor,obat_tidak_lengkap,no,CMT-007024
NPS-007126,2025-01-17,CUST-292479,in_store,9,Promoter,tidak_ada_komplain,yes,
NPS-007515,2025-01-17,CUST-856432,apps,7,Passive,tidak_ada_komplain,yes,
NPS-008861,2025-01-17,CUST-562148,in_store,1,Detractor,kasir_lama,definitely_no,CMT-008861
NPS-009115,2025-01-17,CUST-182373,in_store,9,Promoter,harga_mahal,yes,
NPS-009139,2025-01-17,CUST-451751,apps,7,Passive,tidak_ada_komplain,yes,
NPS-009412,2025-01-17,CUST-842246,in_store,9,Promoter,pengiriman_lambat,yes,
NPS-009855,2025-01-17,CUST-821628,apps,10,Promoter,tidak_ada_komplain,yes,CMT-009855
NPS-010177,2025-01-17,CUST-124148,in_store,9,Promoter,tidak_ada_komplain,yes,
NPS-010220,2025-01-17,CUST-340508,in_store,10,Promoter,cs_lambat,yes,
NPS-010444,2025-01-17,CUST-443558,b2b,10,Promoter,obat_tidak_lengkap,yes,CMT-010444
NPS-010553,2025-01-17,CUST-243236,apps,9,Promoter,obat_tidak_lengkap,yes,CMT-010553
NPS-011664,2025-01-17,CUST-497901,in_store,5,Detractor,harga_mahal,no,CMT-011664
NPS-011731,2025-01-17,CUST-836455,in_store,9,Promoter,harga_mahal,yes,
NPS-011847,2025-01-17,CUST-811548,in_store,8,Passive,tidak_ada_komplain,yes,
NPS-000383,2025-01-18,CUST-941941,b2b,7,Passive,kasir_lama,yes,CMT-000383
NPS-000400,2025-01-18,CUST-434215,apps,8,Passive,kasir_lama,yes,
NPS-000839,2025-01-18,CUST-302769,b2b,8,Passive,tidak_ada_komplain,yes,
NPS-001436,2025-01-18,CUST-287345,apps,8,Passive,obat_tidak_lengkap,yes,CMT-001436
NPS-001865,2025-01-18,CUST-853490,apps,9,Promoter,tidak_ada_komplain,yes,CMT-001865
NPS-002460,2025-01-18,CUST-537253,in_store,9,Promoter,tidak_ada_komplain,yes,
NPS-003193,2025-01-18,CUST-778646,b2b,0,Detractor,obat_tidak_lengkap,definitely_no,
NPS-003597,2025-01-18,CUST-660581,apps,9,Promoter,kasir_lama,yes,
NPS-003626,2025-01-18,CUST-450103,in_store,9,Promoter,tidak_ada_komplain,yes,CMT-003626
NPS-003671,2025-01-18,CUST-513407,in_store,9,Promoter,tidak_ada_komplain,yes,
NPS-005865,2025-01-18,CUST-502281,in_store,10,Promoter,stok_tidak_akurat,yes,CMT-005865
