ticket_id,created_at,customer_id,category,description,priority,status,agent_id,response_time_hours,resolved_at,source
TKT-004688,2025-01-27 00:00:00,CUST-391917,stok_tidak_akurat_apps,Sample complaint description 4688,medium,closed,AGT-008,2,2025-01-27 02:00:00,website
TKT-000758,2025-01-28 00:00:00,CUST-209421,pengiriman_lambat,Sample complaint description 758,low,closed,AGT-024,3,2025-01-28 03:00:00,website
TKT-001113,2025-01-28 00:00:00,CUST-609939,slow_response,Sample complaint description 1113,low,closed,AGT-010,15,2025-01-28 15:00:00,whatsapp
TKT-001243,2025-01-28 00:00:00,CUST-283219,stok_kosong_apps,Sample complaint description 1243,medium,closed,AGT-015,8,2025-01-28 08:00:00,website
TKT-001647,2025-01-28 00:00:00,CUST-438453,error_pembayaran,Sample complaint description 1647,low,closed,AGT-017,19,2025-01-28 19:00:00,website
TKT-001888,2025-01-28 00:00:00,CUST-948583,stock_issue,Sample complaint description 1888,medium,closed,AGT-022,15,2025-01-28 15:00:00,whatsapp
TKT-001975,2025-01-28 00:00:00,CUST-937247,error_pembayaran,Sample complaint description 1975,high,closed,AGT-014,6,2025-01-28 06:00:00,apps
TKT-002518,2025-01-28 00:00:00,CUST-834719,promo_tidak_berlaku,Sample complaint description 2518,medium,closed,AGT-026,20,2025-01-28 20:00:00,apps
TKT-002603,2025-01-28 00:00:00,CUST-481684,aplikasi_crash,Sample complaint description 2603,low,closed,AGT-021,18,2025-01-28 18:00:00,whatsapp
TKT-002654,2025-01-28 00:00:00,CUST-636966,CS_LAMBAT,Sample complaint description 2654,medium,closed,AGT-008,19,2025-01-28 19:00:00,whatsapp
TKT-003442,2025-01-28 00:00:00,CUST-673497,STOCK_INACCURATE,Sample complaint description 3442,medium,closed,AGT-040,17,2025-01-28 17:00:00,whatsapp
TKT-003828,2025-01-28 00:00:00,CUST-611820,promo_tidak_berlaku,Sample complaint description 3828,high,open,AGT-035,19,,website
TKT-003955,2025-01-28 00:00:00,CUST-968019,promo_tidak_berlaku,Sample complaint description 3955,low,closed,AGT-025,17,2025-01-28 17:00:00,phone
TKT-004481,2025-01-28 00:00:00,CUST-471241,CS_LAMBAT,Sample complaint description 4481,low,closed,AGT-004,13,2025-01-28 13:00:00,apps
TKT-004720,2025-01-28 00:00:00,CUST-580625,promo_tidak_berlaku,Sample complaint description 4720,high,open,AGT-009,7,,website
TKT-004728,2025-01-28 00:00:00,CUST-534343,obat_salah,Sample complaint description 4728,low,open,AGT-035,3,,phone
TKT-000235,2025-01-29 00:00:00,CUST-235002,stok_tidak_akurat_apps,Sample complaint description 235,medium,closed,AGT-035,18,2025-01-29 18:00:00,apps
TKT-000699,2025-01-29 00:00:00,CUST-783703,error_pembayaran,Sample complaint description 699,low,closed,AGT-029,8,2025-01-29 08:00:00,apps
TKT-001630,2025-01-29 00:00:00,CUST-103080,stok_kosong_apps,Sample complaint description 1630,low,closed,AGT-033,6,2025-01-29 06:00:00,phone
TKT-002049,2025-01-29 00:00:00,CUST-249000,promo_tidak_berlaku,Sample complaint description 2049,low,closed,AGT-018,15,2025-01-29 15:00:00,phone
TKT-002064,2025-01-29 00:00:00,CUST-170977,obat_salah,Sample complaint description 2064,low,closed,AGT-021,9,2025-01-29 09:00:00,apps
TKT-002284,2025-01-29 00:00:00,CUST-824029,aplikasi_crash,Sample complaint description 2284,low,closed,AGT-030,23,2025-01-29 23:00:00,apps
TKT-002604,2025-01-29 00:00:00,CUST-213537,aplikasi_crash,Sample complaint description 2604,medium,closed,AGT-038,12,2025-01-29 12:00:00,apps
TKT-002640,2025-01-29 00:00:00,CUST-281686,error_pembayaran,Sample complaint description 2640,medium,closed,AGT-034,18,2025-01-29 18:00:00,phone
TKT-002709,2025-01-29 00:00:00,CUST-435708,cs_lambat,Sample complaint description 2709,low,open,AGT-007,21,,website
TKT-003171,2025-01-29 00:00:00,CUST-963883,CS_LAMBAT,Sample complaint description 3171,low,closed,AGT-005,4,2025-01-29 04:00:00,apps
TKT-003293,2025-01-29 00:00:00,CUST-727275,stok_kosong_apps,Sample complaint description 3293,low,closed,AGT-012,13,2025-01-29 13:00:00,website
TKT-004998,2025-01-29 00:00:00,CUST-662610,STOCK_INACCURATE,Sample complaint description 4998,high,open,AGT-031,7,,apps
TKT-000833,2025-01-30 00:00:00,CUST-519764,STOCK_INACCURATE,Sample complaint description 833,low,closed,AGT-003,6,2025-01-30 06:00:00,website
TKT-000983,2025-01-30 00:00:00,CUST-481264,error_pembayaran,Sample complaint description 983,medium,closed,AGT-028,17,2025-01-30 17:00:00,website
TKT-002475,2025-01-30 00:00:00,CUST-560237,lainnya,Sample complaint description 2475,medium,closed,AGT-022,12,2025-01-30 12:00:00,website
TKT-002544,2025-01-30 00:00:00,CUST-105106,STOCK_INACCURATE,Sample complaint description 2544,medium,pending,AGT-044,6,,whatsapp
TKT-002999,2025-01-30 00:00:00,CUST-454363,slow_response,Sample complaint description 2999,medium,closed,AGT-020,2,2025-01-30 02:00:00,whatsapp
TKT-003816,2025-01-30 00:00:00,CUST-141173,error_pembayaran,Sample complaint description 3816,medium,closed,AGT-009,23,2025-01-30 23:00:00,whatsapp
TKT-004267,2025-01-30 00:00:00,CUST-265094,error_pembayaran,Sample complaint description 4267,low,closed,AGT-026,2,2025-01-30 02:00:00,whatsapp
TKT-004585,2025-01-30 00:00:00,CUST-721809,stok_tidak_akurat_apps,Sample complaint description 4585,low,closed,AGT-004,15,2025-01-30 15:00:00,phone
TKT-000787,2025-01-31 00:00:00,CUST-171607,error_pembayaran,Sample complaint description 787,medium,closed,AGT-025,2,2025-01-31 02:00:00,whatsapp
TKT-001426,2025-01-31 00:00:00,CUST-917533,pengiriman_lambat,Sample complaint description 1426,low,closed,AGT-024,12,2025-01-31 12:00:00,phone
TKT-001615,2025-01-31 00:00:00,CUST-493893,promo_tidak_berlaku,Sample complaint description 1615,medium,closed,AGT-011,24,2025-02-01 00:00:00,phone
TKT-002095,2025-01-31 00:00:00,CUST-337418,response_slow,Sample complaint description 2095,low,closed,AGT-009,23,2025-01-31 23:00:00,whatsapp
TKT-002286,2025-01-31 00:00:00,CUST-725983,error_pembayaran,Sample complaint description 2286,low,closed,AGT-024,14,2025-01-31 14:00:00,apps
TKT-002353,2025-01-31 00:00:00,CUST-100598,obat_salah,Sample complaint description 2353,low,closed,AGT-032,5,2025-01-31 05:00:00,phone
TKT-003317,2025-01-31 00:00:00,CUST-793219,response_slow,Sample complaint description 3317,medium,closed,AGT-003,21,2025-01-31 21:00:00,apps
TKT-003796,2025-01-31 00:00:00,CUST-334302,obat_salah,Sample complaint description 3796,medium,pending,AGT-022,8,,apps
TKT-003833,2025-01-31 00:00:00,CUST-751521,slow_response,Sample complaint description 3833,low,escalated,AGT-017,15,,website
TKT-003949,2025-01-31 00:00:00,CUST-454037,error_pembayaran,Sample complaint description 3949,low,closed,AGT-022,18,2025-01-31 18:00:00,apps
TKT-000222,2025-02-01 00:00:00,CUST-466963,pengiriman_lambat,Sample complaint description 222,low,closed,AGT-002,17,2025-02-01 17:00:00,phone
TKT-000705,2025-02-01 00:00:00,CUST-971571,stok_kosong_apps,Sample complaint description 705,medium,closed,AGT-026,19,2025-02-01 19:00:00,website
TKT-002042,2025-02-01 00:00:00,CUST-753618,pengiriman_lambat,Sample complaint description 2042,low,closed,AGT-021,7,2025-02-01 07:00:00,website
TKT-002072,2025-02-01 00:00:00,CUST-553316,obat_salah,Sample complaint description 2072,medium,closed,AGT-021,4,2025-02-01 04:00:00,website
TKT-002154,2025-02-01 00:00:00,CUST-135752,CS_LAMBAT,Sample complaint description 2154,medium,closed,AGT-037,22,2025-02-01 22:00:00,website
TKT-004950,2025-02-01 00:00:00,CUST-304045,STOCK_INACCURATE,Sample complaint description 4950,medium,closed,AGT-033,17,2025-02-01 17:00:00,whatsapp
TKT-000901,2025-02-02 00:00:00,CUST-197721,promo_tidak_berlaku,Sample complaint description 901,high,closed,AGT-044,10,2025-02-02 10:00:00,apps
TKT-001395,2025-02-02 00:00:00,CUST-220570,cs_lambat,Sample complaint description 1395,medium,closed,AGT-042,16,2025-02-02 16:00:00,apps
TKT-002027,2025-02-02 00:00:00,CUST-367568,pengiriman_lambat,Sample complaint description 2027,low,closed,AGT-016,15,2025-02-02 15:00:00,whatsapp
TKT-002807,2025-02-02 00:00:00,CUST-660952,error_pembayaran,Sample complaint description 2807,low,closed,AGT-011,12,2025-02-02 12:00:00,apps
TKT-003031,2025-02-02 00:00:00,CUST-960078,error_pembayaran,Sample complaint description 3031,high,closed,AGT-019,15,2025-02-02 15:00:00,phone
TKT-003213,2025-02-02 00:00:00,CUST-108734,obat_salah,Sample complaint description 3213,medium,closed,AGT-007,5,2025-02-02 05:00:00,website
TKT-000024,2025-02-03 00:00:00,CUST-454456,promo_tidak_berlaku,Sample complaint description 24,low,closed,AGT-014,7,2025-02-03 07:00:00,phone
TKT-000386,2025-02-03 00:00:00,CUST-695908,response_slow,Sample complaint description 386,low,escalated,AGT-008,19,,phone
TKT-002410,2025-02-03 00:00:00,CUST-835694,slow_response,Sample complaint description 2410,low,closed,AGT-045,23,2025-02-03 23:00:00,phone
TKT-002885,2025-02-03 00:00:00,CUST-352541,promo_tidak_berlaku,Sample complaint description 2885,low,closed,AGT-019,10,2025-02-03 10:00:00,apps
TKT-003856,2025-02-03 00:00:00,CUST-480517,stok_tidak_akurat_apps,Sample complaint description 3856,medium,closed,AGT-019,23,2025-02-03 23:00:00,whatsapp
TKT-004500,2025-02-03 00:00:00,CUST-414512,pengiriman_lambat,Sample complaint description 4500,low,closed,AGT-044,9,2025-02-03 09:00:00,whatsapp
TKT-000576,2025-02-04 00:00:00,CUST-877021,stok_tidak_akurat_apps,Sample complaint description 576,low,closed,AGT-037,22,2025-02-04 22:00:00,whatsapp
TKT-001084,2025-02-04 00:00:00,CUST-783296,obat_salah,Sample complaint description 1084,high,closed,AGT-004,20,2025-02-04 20:00:00,whatsapp
TKT-001125,2025-02-04 00:00:00,CUST-551406,response_slow,Sample complaint description 1125,low,open,AGT-042,11,,whatsapp
TKT-003421,2025-02-04 00:00:00,CUST-407646,response_slow,Sample complaint description 3421,high,closed,AGT-039,10,2025-02-04 10:00:00,apps
TKT-004046,2025-02-04 00:00:00,CUST-545443,stok_tidak_akurat_apps,Sample complaint description 4046,medium,closed,AGT-040,3,2025-02-04 03:00:00,whatsapp
TKT-000539,2025-02-05 00:00:00,CUST-286182,aplikasi_crash,Sample complaint description 539,high,escalated,AGT-035,24,,website
TKT-001785,2025-02-05 00:00:00,CUST-562522,stock_issue,Sample complaint description 1785,low,closed,AGT-022,24,2025-02-06 00:00:00,apps
TKT-002185,2025-02-05 00:00:00,CUST-847499,STOCK_INACCURATE,Sample complaint description 2185,low,closed,AGT-015,4,2025-02-05 04:00:00,apps
TKT-003633,2025-02-05 00:00:00,CUST-686163,lainnya,Sample complaint description 3633,medium,closed,AGT-014,5,2025-02-05 05:00:00,website
TKT-004145,2025-02-05 00:00:00,CUST-745961,stok_tidak_akurat_apps,Sample complaint description 4145,high,closed,AGT-004,20,2025-02-05 20:00:00,apps
TKT-004802,2025-02-05 00:00:00,CUST-977936,aplikasi_crash,Sample complaint description 4802,medium,closed,AGT-033,14,2025-02-05 14:00:00,phone
TKT-000325,2025-02-06 00:00:00,CUST-554121,STOCK_INACCURATE,Sample complaint description 325,low,closed,AGT-017,17,2025-02-06 17:00:00,whatsapp
TKT-000367,2025-02-06 00:00:00,CUST-586314,error_pembayaran,Sample complaint description 367,medium,closed,AGT-026,13,2025-02-06 13:00:00,whatsapp
TKT-001253,2025-02-06 00:00:00,CUST-130883,promo_tidak_berlaku,Sample complaint description 1253,low,pending,AGT-007,20,,whatsapp
TKT-001297,2025-02-06 00:00:00,CUST-550735,aplikasi_crash,Sample complaint description 1297,medium,closed,AGT-040,9,2025-02-06 09:00:00,whatsapp
TKT-002308,2025-02-06 00:00:00,CUST-707118,pengiriman_lambat,Sample complaint description 2308,low,closed,AGT-016,20,2025-02-06 20:00:00,website
TKT-002349,2025-02-06 00:00:00,CUST-210265,CS_LAMBAT,Sample complaint description 2349,low,closed,AGT-025,9,2025-02-06 09:00:00,website
TKT-003502,2025-02-06 00:00:00,CUST-604474,promo_tidak_berlaku,Sample complaint description 3502,low,closed,AGT-004,5,2025-02-06 05:00:00,apps
TKT-003605,2025-02-06 00:00:00,CUST-526964,response_slow,Sample complaint description 3605,medium,closed,AGT-010,18,2025-02-06 18:00:00,phone
TKT-004120,2025-02-06 00:00:00,CUST-727612,error_pembayaran,Sample complaint description 4120,low,closed,AGT-009,18,2025-02-06 18:00:00,whatsapp
TKT-004806,2025-02-06 00:00:00,CUST-138751,error_pembayaran,Sample complaint description 4806,low,open,AGT-042,18,,website
TKT-000771,2025-02-07 00:00:00,CUST-937837,promo_tidak_berlaku,Sample complaint description 771,medium,closed,AGT-023,5,2025-02-07 05:00:00,whatsapp
TKT-001101,2025-02-07 00:00:00,CUST-718691,cs_lambat,Sample complaint description 1101,high,closed,AGT-035,24,2025-02-08 00:00:00,phone
TKT-001425,2025-02-07 00:00:00,CUST-288944,STOCK_INACCURATE,Sample complaint description 1425,high,escalated,AGT-028,21,,phone
TKT-002147,2025-02-07 00:00:00,CUST-175383,stock_issue,Sample complaint description 2147,low,pending,AGT-004,6,,website
TKT-003000,2025-02-07 00:00:00,CUST-776126,STOCK_INACCURATE,Sample complaint description 3000,low,closed,AGT-033,21,2025-02-07 21:00:00,whatsapp
TKT-003234,2025-02-07 00:00:00,CUST-482418,obat_salah,Sample complaint description 3234,low,open,AGT-045,14,,phone
TKT-003800,2025-02-07 00:00:00,CUST-960082,promo_tidak_berlaku,Sample complaint description 3800,low,closed,AGT-006,17,2025-02-07 17:00:00,website
TKT-003868,2025-02-07 00:00:00,CUST-560686,stock_issue,Sample complaint description 3868,medium,pending,AGT-029,13,,whatsapp
TKT-001662,2025-02-08 00:00:00,CUST-484488,error_pembayaran,Sample complaint description 1662,medium,closed,AGT-036,12,2025-02-08 12:00:00,website
TKT-002188,2025-02-08 00:00:00,CUST-801143,error_pembayaran,Sample complaint description 2188,high,closed,AGT-002,22,2025-02-08 22:00:00,whatsapp
TKT-003979,2025-02-08 00:00:00,CUST-153859,pengiriman_lambat,Sample complaint description 3979,high,escalated,AGT-045,23,,website
TKT-004674,2025-02-08 00:00:00,CUST-769454,cs_lambat,Sample complaint description 4674,low,closed,AGT-041,20,2025-02-08 20:00:00,whatsapp
TKT-004976,2025-02-08 00:00:00,CUST-929811,aplikasi_crash,Sample complaint description 4976,medium,closed,AGT-004,5,2025-02-08 05:00:00,website
TKT-001820,2025-02-09 00:00:00,CUST-167782,stock_issue,Sample complaint description 1820,low,closed,AGT-025,19,2025-02-09 19:00:00,website
TKT-003013,2025-02-09 00:00:00,CUST-486003,STOCK_INACCURATE,Sample complaint description 3013,low,closed,AGT-031,13,2025-02-09 13:00:00,website
TKT-003538,2025-02-09 00:00:00,CUST-573096,error_pembayaran,Sample complaint description 3538,medium,closed,AGT-009,4,2025-02-09 04:00:00,website
TKT-003570,2025-02-09 00:00:00,CUST-873202,promo_tidak_berlaku,Sample complaint description 3570,medium,closed,AGT-002,9,2025-02-09 09:00:00,whatsapp
TKT-000907,2025-02-10 00:00:00,CUST-276196,cs_lambat,Sample complaint description 907,medium,closed,AGT-045,13,2025-02-10 13:00:00,apps
TKT-001389,2025-02-10 00:00:00,CUST-429600,stok_tidak_akurat_apps,Sample complaint description 1389,medium,closed,AGT-033,4,2025-02-10 04:00:00,apps
TKT-001470,2025-02-10 00:00:00,CUST-614700,error_pembayaran,Sample complaint description 1470,medium,closed,AGT-027,5,2025-02-10 05:00:00,phone
TKT-001608,2025-02-10 00:00:00,CUST-562059,error_pembayaran,Sample complaint description 1608,low,closed,AGT-029,19,2025-02-10 19:00:00,website
TKT-001728,2025-02-10 00:00:00,CUST-704208,obat_salah,Sample complaint description 1728,low,open,AGT-015,5,,apps
TKT-002677,2025-02-10 00:00:00,CUST-818850,response_slow,Sample complaint description 2677,medium,closed,AGT-043,13,2025-02-10 13:00:00,whatsapp
TKT-004388,2025-02-10 00:00:00,CUST-129805,pengiriman_lambat,Sample complaint description 4388,low,closed,AGT-038,12,2025-02-10 12:00:00,phone
TKT-004416,2025-02-10 00:00:00,CUST-920121,stock_issue,Sample complaint description 4416,low,closed,AGT-002,12,2025-02-10 12:00:00,whatsapp
TKT-000060,2025-02-11 00:00:00,CUST-549104,stok_tidak_akurat_apps,Sample complaint description 60,medium,closed,AGT-037,14,2025-02-11 14:00:00,whatsapp
TKT-000126,2025-02-11 00:00:00,CUST-954862,STOCK_INACCURATE,Sample complaint description 126,medium,closed,AGT-039,2,2025-02-11 02:00:00,whatsapp
TKT-000259,2025-02-11 00:00:00,CUST-601507,pengiriman_lambat,Sample complaint description 259,low,closed,AGT-023,5,2025-02-11 05:00:00,apps
TKT-001082,2025-02-11 00:00:00,CUST-583332,pengiriman_lambat,Sample complaint description 1082,medium,closed,AGT-001,20,2025-02-11 20:00:00,phone
TKT-001330,2025-02-11 00:00:00,CUST-858300,pengiriman_lambat,Sample complaint description 1330,medium,closed,AGT-027,15,2025-02-11 15:00:00,website
TKT-001875,2025-02-11 00:00:00,CUST-602213,pengiriman_lambat,Sample complaint description 1875,medium,closed,AGT-039,23,2025-02-11 23:00:00,website
TKT-002986,2025-02-11 00:00:00,CUST-139112,error_pembayaran,Sample complaint description 2986,low,closed,AGT-037,21,2025-02-11 21:00:00,apps
TKT-003368,2025-02-11 00:00:00,CUST-115892,error_pembayaran,Sample complaint description 3368,medium,closed,AGT-019,23,2025-02-11 23:00:00,whatsapp
TKT-003877,2025-02-11 00:00:00,CUST-241352,STOCK_INACCURATE,Sample complaint description 3877,low,closed,AGT-033,19,2025-02-11 19:00:00,phone
TKT-003899,2025-02-11 00:00:00,CUST-536170,CS_LAMBAT,Sample complaint description 3899,medium,closed,AGT-022,5,2025-02-11 05:00:00,website
TKT-003902,2025-02-11 00:00:00,CUST-634864,error_pembayaran,Sample complaint description 3902,low,closed,AGT-031,6,2025-02-11 06:00:00,apps
TKT-001052,2025-02-12 00:00:00,CUST-201111,response_slow,Sample complaint description 1052,low,closed,AGT-038,18,2025-02-12 18:00:00,phone
TKT-001462,2025-02-12 00:00:00,CUST-545610,aplikasi_crash,Sample complaint description 1462,medium,closed,AGT-017,6,2025-02-12 06:00:00,apps
TKT-001805,2025-02-12 00:00:00,CUST-801989,error_pembayaran,Sample complaint description 1805,medium,closed,AGT-020,4,2025-02-12 04:00:00,phone
TKT-002148,2025-02-12 00:00:00,CUST-427814,aplikasi_crash,Sample complaint description 2148,low,closed,AGT-002,4,2025-02-12 04:00:00,whatsapp
TKT-002257,2025-02-12 00:00:00,CUST-689309,promo_tidak_berlaku,Sample complaint description 2257,medium,closed,AGT-025,4,2025-02-12 04:00:00,website
TKT-002329,2025-02-12 00:00:00,CUST-972419,aplikasi_crash,Sample complaint description 2329,medium,open,AGT-028,14,,website
TKT-002519,2025-02-12 00:00:00,CUST-564623,promo_tidak_berlaku,Sample complaint description 2519,medium,closed,AGT-020,21,2025-02-12 21:00:00,website
TKT-002648,2025-02-12 00:00:00,CUST-887804,error_pembayaran,Sample complaint description 2648,high,closed,AGT-021,24,2025-02-13 00:00:00,phone
TKT-003270,2025-02-12 00:00:00,CUST-861386,response_slow,Sample complaint description 3270,low,closed,AGT-033,11,2025-02-12 11:00:00,whatsapp
TKT-004722,2025-02-12 00:00:00,CUST-814054,cs_lambat,Sample complaint description 4722,low,pending,AGT-035,18,,apps
TKT-000230,2025-02-13 00:00:00,CUST-258007,stok_tidak_akurat_apps,Sample complaint description 230,high,closed,AGT-022,11,2025-02-13 11:00:00,whatsapp
TKT-000469,2025-02-13 00:00:00,CUST-169676,slow_response,Sample complaint description 469,low,closed,AGT-028,14,2025-02-13 14:00:00,website
